Date,Date Processed,Description,Amount,Foreign Spend Amount,Commission,Exchange Rate,Additional Information,Merchant,Address,City / Province,Postal Code,Country,Reference
03 Dec 2025,04 Dec 2025,AMZN MKTP CA*BB2KC3WX0  866-216-1072,64.65,,,,,AMZN MKTP CA*BB2KC3WX0  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253380006000010676141'
03 Dec 2025,04 Dec 2025,AMZN MKTP CA*BB2TE5WF0  866-216-1072,174.40,,,,,AMZN MKTP CA*BB2TE5WF0  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253380006000010676190'
03 Dec 2025,04 Dec 2025,AMZN MKTP CA*BI64I0N01  866-216-1072,54.23,,,,,AMZN MKTP CA*BI64I0N01  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253380006000010689962'
02 Dec 2025,03 Dec 2025,AMZN MKTP CA*BB69N22S0  866-216-1072,22.59,,,,,AMZN MKTP CA*BB69N22S0  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253370006000010730868'
02 Dec 2025,03 Dec 2025,ANTHROPIC               SAN FRANCISCO,22.60,,,,,ANTHROPIC               SAN FRANCISCO,548 MARKET ST,"SAN FRANCISCO
CA",94107,UNITED STATES,'AT253370006000010735439'
02 Dec 2025,02 Dec 2025,CAMBRIDGE GROUP OF CL   416-363-9454,264.40,,,,,CAMBRIDGE GROUP OF CL   416-363-9454,"100 RICHMOND ST WEST
SUITE 401","TORONTO
ON",M5H 3K6,CANADA,'AT253360006000010802340'
02 Dec 2025,02 Dec 2025,THE TRAINING STATION    Simcoe,1.13,,,,,THE TRAINING STATION    Simcoe,"129 QUEENSWAY
EAST","SIMCOE
ON",N3Y 5M7,CANADA,'AT253360006000010780519'
01 Dec 2025,01 Dec 2025,AMZN MKTP CA*BB43E71Q0  866-216-1072,49.71,,,,,AMZN MKTP CA*BB43E71Q0  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253350006000010784232'
01 Dec 2025,02 Dec 2025,PITA PIT                SIMCOE,17.61,,,,,PITA PIT                SIMCOE,"73 QUEENSWAY
EAST","SIMCOE
ON",N3Y 4M5,CANADA,'AT253360006000010770250'
30 Nov 2025,01 Dec 2025,RABBA FINE FOODS #171   TORONTO,13.90,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT253350006000010794111'
30 Nov 2025,01 Dec 2025,STARBUCKS 04580         MARKHAM,3.94,,,,,STARBUCKS 04580         MARKHAM,7080 WARDEN AVE WARDEN CTR,"MARKHAM
ON",L3R 5Y2,CANADA,'AT253350006000010765943'
30 Nov 2025,01 Dec 2025,THE HOME DEPOT #7115    OAKVILLE,16.19,,,,,THE HOME DEPOT #7115    OAKVILLE,3300 S SERVICE RD WEST,"OAKVILLE
ON",L6L 0B1,CANADA,'AT253350006000010791879'
29 Nov 2025,30 Nov 2025,*RFBT-223 QUEEN STREET  TORONTO,7.90,,,,,*RFBT-223 QUEEN STREET  TORONTO,223 QUEEN ST WEST,"TORONTO
ON",M5V 1Z4,CANADA,'AT253340006000010876121'
28 Nov 2025,28 Nov 2025,PAYMENT RECEIVED - THANK YOU,-6928.38,,,,,PAYMENT RECEIVED - THANK YOU,,,,,'10000000011127999830270'
28 Nov 2025,29 Nov 2025,RABBA FINE FOODS #171   TORONTO,18.43,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT253330006000010859141'
27 Nov 2025,27 Nov 2025,DHL EXPRESS ADC QC      905-861-3540,123.93,,,,,DHL EXPRESS ADC QC      905-861-3540,18 PARKSHORE DR,"BRAMPTON
ON",L6T 5M1,CANADA,'AT253310006000010735867'
27 Nov 2025,29 Nov 2025,SHELL C08816            MISSISSAUGA,60.10,,,,,SHELL C08816            MISSISSAUGA,"400 4TH AVE SOUTHWEST RM
SC 24","CALGARY
AB",T2P 2H5,CANADA,'AT253330006000010850390'
27 Nov 2025,28 Nov 2025,WOW KOREAN RESTAURANT 0 MISSISSAUGA,35.41,,,,,WOW KOREAN RESTAURANT 0 MISSISSAUGA,"4 55 DUNDAS ST
EAST","MISSISSAUGA
ON",L5A 1W1,CANADA,'AT253320006000010765991'
26 Nov 2025,27 Nov 2025,AMZN MKTP CA*B219798S0  866-216-1072,24.28,,,,,AMZN MKTP CA*B219798S0  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253310006000010726835'
26 Nov 2025,27 Nov 2025,AMZN MKTP CA*B23AP9RU2  866-216-1072,22.48,,,,,AMZN MKTP CA*B23AP9RU2  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253310006000010714926'
25 Nov 2025,26 Nov 2025,ADAFRUIT ELECTRONICS    BROOKLYN,854.30,589.94 USD,,1.44811,,ADAFRUIT ELECTRONICS    BROOKLYN,"168 39TH ST
STE 1905CC","BROOKLYN
NY",11232,UNITED STATES,'AT253300006000010692824'
25 Nov 2025,26 Nov 2025,AMZN MKTP CA*B24ZA82W2  866-216-1072,28.19,,,,,AMZN MKTP CA*B24ZA82W2  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253300006000010658414'
25 Nov 2025,26 Nov 2025,AUDIBLE CA*B24RX16N1    AMZN.COM/BILL,10.49,,,,,AUDIBLE CA*B24RX16N1    AMZN.COM/BILL,1 WASHINGTON PARK STE 1600,"NEWARK
NJ",07102,UNITED STATES,'AT253300006000010707611'
25 Nov 2025,26 Nov 2025,GOOGLE *YOUTUBEPREMIUM  G.CO/HELPPAY#,14.68,,,,,GOOGLE *YOUTUBEPREMIUM  G.CO/HELPPAY#,"SUITE 900
1959 UPPER WATER STREET","HALIFAX
NS",B3J 3N2,CANADA,'AT253300006000010687474'
25 Nov 2025,26 Nov 2025,KFC # 1587 KFC # 1587   SIMCOE,19.42,,,,,KFC # 1587 KFC # 1587   SIMCOE,"154 QUEENSWAY
EAST","SIMCOE
ON",N3Y 0A8,CANADA,'AT253300006000010683809'
24 Nov 2025,25 Nov 2025,AMZN MKTP CA*B22JI1XN1  866-216-1072,8.23,,,,,AMZN MKTP CA*B22JI1XN1  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253290006000010694980'
23 Nov 2025,23 Nov 2025,AMZN MKTP CA*B23CT6LS2  866-216-1072,30.45,,,,,AMZN MKTP CA*B23CT6LS2  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253270006000010794427'
23 Nov 2025,23 Nov 2025,AMZN MKTP CA*B23FX7ZL1  866-216-1072,36.18,,,,,AMZN MKTP CA*B23FX7ZL1  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253270006000010796163'
23 Nov 2025,23 Nov 2025,AMZN MKTP CA*B23LC3Z21  866-216-1072,9.59,,,,,AMZN MKTP CA*B23LC3Z21  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253270006000010796176'
22 Nov 2025,22 Nov 2025,AMZN MKTP CA*B052T02X0  866-216-1072,7.90,,,,,AMZN MKTP CA*B052T02X0  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253260006000010777670'
22 Nov 2025,23 Nov 2025,AMZN MKTP CA*B06SE49E0  866-216-1072,10.93,,,,,AMZN MKTP CA*B06SE49E0  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253270006000010825121'
22 Nov 2025,22 Nov 2025,DOORDASHDASHPASS        DOWNTOWN TORONT,11.29,,,,,DOORDASHDASHPASS        DOWNTOWN TORONT,"1055 DUNSMUIR ST
SUITE 3000","VANCOUVER
BC",V7X 1K8,CANADA,'AT253260006000010761801'
21 Nov 2025,22 Nov 2025,AMZN MKTP CA*B00RM5I81  866-216-1072,22.59,,,,,AMZN MKTP CA*B00RM5I81  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253260006000010780891'
21 Nov 2025,22 Nov 2025,AMZN MKTP CA*B01FP4D30  866-216-1072,31.88,,,,,AMZN MKTP CA*B01FP4D30  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253260006000010745658'
21 Nov 2025,21 Nov 2025,AMZN MKTP CA*B04LF5SV2  866-216-1072,42.93,,,,,AMZN MKTP CA*B04LF5SV2  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253250006000010743816'
21 Nov 2025,22 Nov 2025,AMZN MKTP CA*B051E4942  866-216-1072,19.10,,,,,AMZN MKTP CA*B051E4942  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253260006000010749005'
21 Nov 2025,22 Nov 2025,APPLE.COM/BILL          TORONTO,19.20,,,,,APPLE.COM/BILL          TORONTO,120 BREMNER BLVD,"TORONTO
ON",M5J 0A8,CANADA,'AT253260006000010781964'
21 Nov 2025,22 Nov 2025,KFC # 1587 KFC # 1587   SIMCOE,21.46,,,,,KFC # 1587 KFC # 1587   SIMCOE,"154 QUEENSWAY
EAST","SIMCOE
ON",N3Y 0A8,CANADA,'AT253260006000010765947'
21 Nov 2025,21 Nov 2025,STYLEVANA               95165992,60.81,,,,,STYLEVANA               95165992,ROOM B102 BLOCK B 10F INTERNATIONAL,CHEUNG SHA WAN,1,HONG KONG,'AT253250006000010708996'
20 Nov 2025,22 Nov 2025,#5131 SPORT CHEK        SIMCOE,50.84,,,,,#5131 SPORT CHEK        SIMCOE,3475 SUPERIOR COURT DR,"OAKVILLE
ON",L6L 0C6,CANADA,'AT253260006000010746397'
20 Nov 2025,21 Nov 2025,AMZN MKTP CA*B002P1H62  866-216-1072,96.94,,,,,AMZN MKTP CA*B002P1H62  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253250006000010691693'
20 Nov 2025,21 Nov 2025,AMZN MKTP CA*B02N54B62  866-216-1072,28.80,,,,,AMZN MKTP CA*B02N54B62  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253250006000010729672'
20 Nov 2025,21 Nov 2025,AMZN MKTP CA*B07XI0D51  866-216-1072,26.43,,,,,AMZN MKTP CA*B07XI0D51  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253250006000010729663'
20 Nov 2025,21 Nov 2025,AMZN MKTP CA*B08IF7HD2  866-216-1072,42.93,,,,,AMZN MKTP CA*B08IF7HD2  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253250006000010721349'
20 Nov 2025,21 Nov 2025,SWISS CHALET 1958       SIMCOE,44.94,,,,,SWISS CHALET 1958       SIMCOE,"101 QUEENSWAY
EAST","SIMCOE
ON",N3Y 4M5,CANADA,'AT253250006000010738116'
19 Nov 2025,19 Nov 2025,APPLE.COM/BILL          TORONTO,4.51,,,,,APPLE.COM/BILL          TORONTO,120 BREMNER BLVD,"TORONTO
ON",M5J 0A8,CANADA,'AT253230006000010632760'
19 Nov 2025,20 Nov 2025,SHOPPERS DRUG MART #114 BRANTFORD,58.18,,,,,SHOPPERS DRUG MART #114 BRANTFORD,10 STANLEY ST,"BRANTFORD
ON",N3S 7N4,CANADA,'AT253240006000010673367'
19 Nov 2025,20 Nov 2025,THE HOME DEPOT #7138    BRANTFORD,55.31,,,,,THE HOME DEPOT #7138    BRANTFORD,25 HOLIDAY DR,"BRANTFORD
ON",N3R 7J4,CANADA,'AT253240006000010625596'
18 Nov 2025,19 Nov 2025,AMZN MKTP CA*B09BV6J10  866-216-1072,131.07,,,,,AMZN MKTP CA*B09BV6J10  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253230006000010651929'
18 Nov 2025,19 Nov 2025,UNIQLO CANADA INC.      TORONTO,67.24,,,,,UNIQLO CANADA INC.      TORONTO,"SUITE 700
18 KING ST E","TORONTO
ON",M5C 1C4,CANADA,'AT253230006000010631248'
17 Nov 2025,18 Nov 2025,AMZN MKTP CA*B00RI8ZS1  866-216-1072,119.77,,,,,AMZN MKTP CA*B00RI8ZS1  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253220006000010607964'
17 Nov 2025,17 Nov 2025,NETFLIX.COM             844-505-2993,9.03,,,,,NETFLIX.COM             844-505-2993,"1200 WATERFRONT CTR
200 BURRARD ST","VANCOUER
BC",V7X 1T2,CANADA,'AT253210006000010656824'
17 Nov 2025,18 Nov 2025,PETRO-CANADA 06365      SCARBOROUGH,62.55,,,,,PETRO-CANADA 06365      SCARBOROUGH,3815 VICTORIA PARK AVE,"SCARBOROUGH
ON",M1W 3Y6,CANADA,'AT253220006000010624503'
17 Nov 2025,19 Nov 2025,SHOPPERS DRUG MART 847  MARKHAM,128.99,,,,,SHOPPERS DRUG MART 847  MARKHAM,7060 WARDEN AVE BLDG C2,"MARKHAM
ON",L3R 5Y2,CANADA,'AT253230006000010638025'
16 Nov 2025,16 Nov 2025,AMZN MKTP CA*B897108P2  866-216-1072,12.42,,,,,AMZN MKTP CA*B897108P2  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253200005000010749810'
16 Nov 2025,17 Nov 2025,DOORDASHYOUDONYA        DOWNTOWN TORONT,30.46,,,,,DOORDASHYOUDONYA        DOWNTOWN TORONT,"1055 DUNSMUIR ST
SUITE 3000","VANCOUVER
BC",V7X 1K8,CANADA,'AT253210006000010665540'
16 Nov 2025,17 Nov 2025,GOL`S LANZHOU NOODLE 00 WATERLOO,31.61,,,,,GOL`S LANZHOU NOODLE 00 WATERLOO,6B 150 UNIVERSOTY AVE WEST,"WATERLOO
ON",N2L 3E4,CANADA,'AT253210006000010651193'
15 Nov 2025,16 Nov 2025,D J*WSJ                 800-568-7625,4.52,,,,,D J*WSJ                 800-568-7625,1211 AVE OF THE AMERICAS FL 7,"NEW YORK
NY",10036,UNITED STATES,'AT253200005000010770907'
15 Nov 2025,17 Nov 2025,SOBEYS #878 WATERLOO    WATERLOO,16.96,,,,,SOBEYS #878 WATERLOO    WATERLOO,450 COLUMBIA ST WEST,"WATERLOO
ON",N2T 2W1,CANADA,'AT253210006000010641845'
14 Nov 2025,15 Nov 2025,AMAZON.CA*B83KD1880     866-216-1072,10.49,,,,,AMAZON.CA*B83KD1880     866-216-1072,"SUITE 2700
1133 MELVILLE STREET","VANCOUVER
BC",V6E 4E5,CANADA,'AT253190006000010720459'
13 Nov 2025,14 Nov 2025,CLAUDE.AI SUBSCRIPTION  SAN FRANCISCO,31.64,,,,,CLAUDE.AI SUBSCRIPTION  SAN FRANCISCO,548 MARKET ST,"SAN FRANCISCO
CA",94107,UNITED STATES,'AT253180006000010624360'
13 Nov 2025,14 Nov 2025,SECURITY NATIONAL INSU  MONTREAL,193.07,,,,,SECURITY NATIONAL INSU  MONTREAL,"50 PL CREMAZIE
12TH FLOOR","MONTREAL
QC",H2P 1B6,CANADA,'AT253180006000010631321'
12 Nov 2025,13 Nov 2025,AMZN MKTP CA*B88AX5P70  866-216-1072,6.77,,,,,AMZN MKTP CA*B88AX5P70  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253170006000010648464'
12 Nov 2025,13 Nov 2025,KFC # 1587 KFC # 1587   SIMCOE,11.29,,,,,KFC # 1587 KFC # 1587   SIMCOE,"154 QUEENSWAY
EAST","SIMCOE
ON",N3Y 0A8,CANADA,'AT253170006000010645354'
12 Nov 2025,13 Nov 2025,PITA PIT                SIMCOE,17.61,,,,,PITA PIT                SIMCOE,"73 QUEENSWAY
EAST","SIMCOE
ON",N3Y 4M5,CANADA,'AT253170006000010660631'
11 Nov 2025,12 Nov 2025,AMAZON.CA*B87VE93X0     866-216-1072,31.98,,,,,AMAZON.CA*B87VE93X0     866-216-1072,"SUITE 2700
1133 MELVILLE STREET","VANCOUVER
BC",V6E 4E5,CANADA,'AT253160006000010629164'
11 Nov 2025,12 Nov 2025,AMZN MKTP CA*BT5BY7D22  866-216-1072,15.81,,,,,AMZN MKTP CA*BT5BY7D22  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253160006000010629112'
11 Nov 2025,12 Nov 2025,PITA PIT                BRANTFORD,17.50,,,,,PITA PIT                BRANTFORD,"218 HENRY ST
UNIT G3","BRANTFORD
ON",N3S 7R5,CANADA,'AT253160006000010620505'
11 Nov 2025,12 Nov 2025,THE HOME DEPOT #7138    BRANTFORD,346.57,,,,,THE HOME DEPOT #7138    BRANTFORD,25 HOLIDAY DR,"BRANTFORD
ON",N3R 7J4,CANADA,'AT253160006000010624509'
10 Nov 2025,11 Nov 2025,AMAZON.CA*B81UQ6F31     866-216-1072,10.08,,,,,AMAZON.CA*B81UQ6F31     866-216-1072,"SUITE 2700
1133 MELVILLE STREET","VANCOUVER
BC",V6E 4E5,CANADA,'AT253150006000010621559'
10 Nov 2025,11 Nov 2025,AMZN MKTP CA*B89JY2C10  866-216-1072,10.36,,,,,AMZN MKTP CA*B89JY2C10  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253150006000010623123'
10 Nov 2025,10 Nov 2025,"CURSOR, AI POWERED IDE  NEW YORK",28.94,20.00 USD,,1.447,,"CURSOR, AI POWERED IDE  NEW YORK","2261 MARKET ST
STE 86466","SAN FRANCISCO
CA",94114,UNITED STATES,'AT253140006000010632818'
10 Nov 2025,12 Nov 2025,KFC # 1587 KFC # 1587   SIMCOE,17.14,,,,,KFC # 1587 KFC # 1587   SIMCOE,"154 QUEENSWAY
EAST","SIMCOE
ON",N3Y 0A8,CANADA,'AT253160006000010609948'
09 Nov 2025,10 Nov 2025,AMZN MKTP CA*BT9TB2PZ2  866-216-1072,10.16,,,,,AMZN MKTP CA*BT9TB2PZ2  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253140006000010651634'
09 Nov 2025,10 Nov 2025,FOOD BASICS  888        SIMCOE,110.90,,,,,FOOD BASICS  888        SIMCOE,150 WEST ST,"SIMCOE
ON",N3Y 5C1,CANADA,'AT253140006000010659338'
09 Nov 2025,10 Nov 2025,SUBWAY 14631            SIMCOE,35.01,,,,,SUBWAY 14631            SIMCOE,"8 QUEENSWAY
EAST","SIMCOE
ON",N3Y 4M3,CANADA,'AT253140006000010657384'
09 Nov 2025,10 Nov 2025,THE HOME DEPOT #7138    BRANTFORD,547.81,,,,,THE HOME DEPOT #7138    BRANTFORD,25 HOLIDAY DR,"BRANTFORD
ON",N3R 7J4,CANADA,'AT253140006000010643497'
08 Nov 2025,09 Nov 2025,AMZN MKTP CA*BT04T2NE2  866-216-1072,191.46,,,,,AMZN MKTP CA*BT04T2NE2  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253130006000010758628'
08 Nov 2025,09 Nov 2025,AMZN MKTP CA*BT21Q96C0  866-216-1072,239.54,,,,,AMZN MKTP CA*BT21Q96C0  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253130006000010758521'
08 Nov 2025,09 Nov 2025,AMZN MKTP CA*BT3QP46A0  866-216-1072,232.89,,,,,AMZN MKTP CA*BT3QP46A0  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253130006000010781145'
08 Nov 2025,09 Nov 2025,DOORDASHDASHPASS        DOWNTOWN TORONT,11.29,,,,,DOORDASHDASHPASS        DOWNTOWN TORONT,"1055 DUNSMUIR ST
SUITE 3000","VANCOUVER
BC",V7X 1K8,CANADA,'AT253130006000010768703'
07 Nov 2025,08 Nov 2025,AMZN MKTP CA*BT0I40ZU2  866-216-1072,505.11,,,,,AMZN MKTP CA*BT0I40ZU2  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT253120006000010703781'
