Date,Date Processed,Description,Amount,Foreign Spend Amount,Commission,Exchange Rate,Additional Information,Merchant,Address,City / Province,Postal Code,Country,Reference
05 Dec 2024,06 Dec 2024,TST-BAR AFTER SEVEN     TORONTO,8.46,,,,,TST-BAR AFTER SEVEN     TORONTO,10 STEPHANIE ST10 STEPHANIE ST,"TORONTO
ON",M5T 3C2,CANADA,'AT243410006000010518239'
04 Dec 2024,04 Dec 2024,2403384 ONTARIO LIMITED CALEDON,16.60,,,,,2403384 ONTARIO LIMITED CALEDON,"267 QUEEN ST WEST GROUND
FL","TORONTO
ON",M5V 1Z4,CANADA,'AT243390006000010557113'
04 Dec 2024,05 Dec 2024,BELL CANADA (OB)        MONTREAL,158.14,,,,,BELL CANADA (OB)        MONTREAL,"600 RUE JEAN TALON
EAST 9057","MONTREAL
QC",H2R 3A8,CANADA,'AT243400006000010525676'
03 Dec 2024,07 Dec 2024,AGODA.COM*AGODA.COM HOT LONDON,534.05,,,,,AGODA.COM*AGODA.COM HOT LONDON,SUBMISSION CAD,"CANADA
NL",A0A 0A0,CANADA,'AT243420006000010598287'
03 Dec 2024,04 Dec 2024,CAMBRIDGE GROUP OF CL   416-363-9454,170.27,,,,,CAMBRIDGE GROUP OF CL   416-363-9454,"100 RICHMOND ST WEST
SUITE 401","TORONTO
ON",M5H 3K6,CANADA,'AT243390006000010526480'
03 Dec 2024,05 Dec 2024,CAMBRIDGE GROUP OF CL   416-363-9454,244.70,,,,,CAMBRIDGE GROUP OF CL   416-363-9454,"100 RICHMOND ST WEST
SUITE 401","TORONTO
ON",M5H 3K6,CANADA,'AT243400006000010546245'
03 Dec 2024,04 Dec 2024,RABBA FINE FOODS #171   TORONTO,7.99,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT243390006000010522560'
03 Dec 2024,04 Dec 2024,TASTY CHINESE FOOD TORO TORONTO,16.04,,,,,TASTY CHINESE FOOD TORO TORONTO,15 109 MCCAUL ST,"TORONTO
ON",M5T 3K5,CANADA,'AT243390006000010562076'
03 Dec 2024,04 Dec 2024,TST-BAR AFTER SEVEN     TORONTO,8.46,,,,,TST-BAR AFTER SEVEN     TORONTO,10 STEPHANIE ST10 STEPHANIE ST,"TORONTO
ON",M5T 3C2,CANADA,'AT243390006000010543702'
02 Dec 2024,03 Dec 2024,=HOLYCOWSTEAKHOUSE 001  TORONTO,24.68,,,,,=HOLYCOWSTEAKHOUSE 001  TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT243380006000010537357'
02 Dec 2024,05 Dec 2024,AGODA.COM*AGODA.COM THE LONDON,130.72,,,,,AGODA.COM*AGODA.COM THE LONDON,SUBMISSION CAD,"CANADA
NL",A0A 0A0,CANADA,'AT243400006000010548281'
02 Dec 2024,04 Dec 2024,CANADIAN TIRE STORE #62 TORONTO,48.96,,,,,CANADIAN TIRE STORE #62 TORONTO,3475 SUPERIOR COURT,"OAKVILLE
ON",L6L 0C6,CANADA,'AT243390006000010533281'
02 Dec 2024,03 Dec 2024,LULULEMON #00261        TORONTO,470.08,,,,,LULULEMON #00261        TORONTO,218 YONGE ST UNIT 3-107,"TORONTO
ON",M5B 2H1,CANADA,'AT243380006000010557504'
02 Dec 2024,06 Dec 2024,LULULEMONCOM            877-263-9300,302.84,,,,,LULULEMONCOM            877-263-9300,"1818 CORNWALL AVE
SUITE 4","VANCOUVER
BC",V6J 1C7,CANADA,'AT243410006000010539681'
02 Dec 2024,03 Dec 2024,UNCLE TETSU CANADA 2080 TORONTO,7.80,,,,,UNCLE TETSU CANADA 2080 TORONTO,595 BAY ST,"TORONTO
ON",M5G 2C2,CANADA,'AT243380006000010533543'
01 Dec 2024,01 Dec 2024,PI CO. SDM INC.         Toronto,22.14,,,,,PI CO. SDM INC.         Toronto,1070 DON MILLS RD,"NORTH YORK
ON",M3C 0H8,CANADA,'AT243360006000010693576'
01 Dec 2024,02 Dec 2024,RABBA FINE FOODS #171   TORONTO,7.99,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT243370006000010571437'
29 Nov 2024,29 Nov 2024,2233990 ONTARIO INC 154 MISSISSAUGA,14.22,,,,,2233990 ONTARIO INC 154 MISSISSAUGA,2- 33 UNIVERSITY AVE,"TORONTO
ON",M5J 2S7,CANADA,'AT243340006000010556182'
29 Nov 2024,30 Nov 2024,APPLE.COM/CA            TORONTO,620.37,,,,,APPLE.COM/CA            TORONTO,7495 BIRCHMOUNT RD,"MARKHAM
ON",L3R 5G2,CANADA,'AT243350006000010659340'
29 Nov 2024,30 Nov 2024,CHIPOTLE #2986          TORONTO,20.40,,,,,CHIPOTLE #2986          TORONTO,319 QUEEN ST WEST,"TORONTO
ON",M5V 2A4,CANADA,'AT243350006000010668056'
29 Nov 2024,30 Nov 2024,LULULEMON #00212        TORONTO,178.54,,,,,LULULEMON #00212        TORONTO,318 QUEEN ST WEST,"TORONTO
ON",M5V 2A2,CANADA,'AT243350006000010668248'
29 Nov 2024,29 Nov 2024,ROGERS ******0136       888-764-3771,106.78,,,,,ROGERS ******0136       888-764-3771,"ATTN CASH DEPT 6TH
FLOOR 2235 SHEPPARD AVE E","TORONTO
ON",M2J 5G1,CANADA,'AT243340006000010569847'
28 Nov 2024,29 Nov 2024,=HOLYCOWSTEAKHOUSE 001  TORONTO,28.58,,,,,=HOLYCOWSTEAKHOUSE 001  TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT243340006000010596460'
28 Nov 2024,29 Nov 2024,GOOGLE *GOOGLE ONE      G.CO/HELPPAY#,15.81,,,,,GOOGLE *GOOGLE ONE      G.CO/HELPPAY#,"SUITE 900
1959 UPPER WATER STREET","HALIFAX
NS",B3J 3N2,CANADA,'AT243340006000010578168'
28 Nov 2024,30 Nov 2024,GOOGLE*GOOGLE STORE GOO G.CO HELPPAY#,1298.36,,,,,GOOGLE*GOOGLE STORE GOO G.CO HELPPAY#,"SUITE 900
1959 UPPER WATER STREET","HALIFAX
NS",B3J 3N2,CANADA,'AT243350006000010642447'
28 Nov 2024,30 Nov 2024,JPN VISA OR CONSULAR FE TOKYO,28.77,"3,000 JPY",,0.00959,,JPN VISA OR CONSULAR FE TOKYO,TOKYO,SHIBUYA-KU,1500044,JAPAN,'AT243350006000010672104'
28 Nov 2024,29 Nov 2024,RABBA FINE FOODS #171   TORONTO,11.37,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT243340006000010566800'
27 Nov 2024,27 Nov 2024,PAYMENT RECEIVED - THANK YOU,-1297.17,,,,,PAYMENT RECEIVED - THANK YOU,,,,,'AT243320007000010012867'
26 Nov 2024,27 Nov 2024,TST-BAR AFTER SEVEN     TORONTO,8.46,,,,,TST-BAR AFTER SEVEN     TORONTO,10 STEPHANIE ST10 STEPHANIE ST,"TORONTO
ON",M5T 3C2,CANADA,'AT243320005000010519889'
25 Nov 2024,26 Nov 2024,GOOGLE*YOUTUBEPREMIUM G G.CO HELPPAY#,14.68,,,,,GOOGLE*YOUTUBEPREMIUM G G.CO HELPPAY#,"SUITE 900
1959 UPPER WATER STREET","HALIFAX
NS",B3J 3N2,CANADA,'AT243310006000010526978'
25 Nov 2024,26 Nov 2024,RABBA FINE FOODS #171   TORONTO,7.99,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT243310006000010478707'
24 Nov 2024,25 Nov 2024,ESSO CIRCLE K 0302      TORONTO,76.25,,,,,ESSO CIRCLE K 0302      TORONTO,"95 FOUNDRY ST
STE 107","MONCTON
NB",E1C 5H7,CANADA,'AT243300006000010516487'
23 Nov 2024,24 Nov 2024,AUDIBLE CA*HK6B56CR3    AMZN.COM/BILL,15.70,,,,,AUDIBLE CA*HK6B56CR3    AMZN.COM/BILL,1 WASHINGTON PARK STE 1600,"NEWARK
NJ",07102,UNITED STATES,'AT243290006000010619892'
23 Nov 2024,25 Nov 2024,GOOGLE*CHATGPT GOOGLE P G.CO HELPPAY#,30.50,,,,,GOOGLE*CHATGPT GOOGLE P G.CO HELPPAY#,"SUITE 900
1959 UPPER WATER STREET","HALIFAX
NS",B3J 3N2,CANADA,'AT243300006000010530614'
22 Nov 2024,22 Nov 2024,2403384 ONTARIO LIMITED CALEDON,14.23,,,,,2403384 ONTARIO LIMITED CALEDON,"267 QUEEN ST WEST GROUND
FL","TORONTO
ON",M5V 1Z4,CANADA,'AT243270006000010459554'
22 Nov 2024,24 Nov 2024,GOOGLE *FITBIT LLC      G.CO/HELPPAY#,14.68,,,,,GOOGLE *FITBIT LLC      G.CO/HELPPAY#,"SUITE 900
1959 UPPER WATER STREET","HALIFAX
NS",B3J 3N2,CANADA,'AT243290006000010623898'
21 Nov 2024,22 Nov 2024,TST-BAR AFTER SEVEN     TORONTO,8.46,,,,,TST-BAR AFTER SEVEN     TORONTO,10 STEPHANIE ST10 STEPHANIE ST,"TORONTO
ON",M5T 3C2,CANADA,'AT243270006000010505953'
20 Nov 2024,21 Nov 2024,=HOLYCOWSTEAKHOUSE 001  TORONTO,25.98,,,,,=HOLYCOWSTEAKHOUSE 001  TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT243260006000010468020'
20 Nov 2024,21 Nov 2024,=HOLYCOWSTEAKHOUSE 001  TORONTO,45.48,,,,,=HOLYCOWSTEAKHOUSE 001  TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT243260006000010468019'
19 Nov 2024,20 Nov 2024,407-ETR-WEB 407-ETR-WEB WOODBRIDGE,24.45,,,,,407-ETR-WEB 407-ETR-WEB WOODBRIDGE,6300 STEELES AVE WEST,"WOODBRIDGE
ON",L4H 1J1,CANADA,'AT243250006000010491828'
19 Nov 2024,20 Nov 2024,=HOLYCOWSTEAKHOUSE 001  TORONTO,25.98,,,,,=HOLYCOWSTEAKHOUSE 001  TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT243250006000010455646'
19 Nov 2024,20 Nov 2024,APPLE.COM/BILL          TORONTO,4.51,,,,,APPLE.COM/BILL          TORONTO,120 BREMNER BLVD,"TORONTO
ON",M5J 0A8,CANADA,'AT243250006000010488668'
19 Nov 2024,19 Nov 2024,PHOTOAID                PODLASKIE,11.95,,,,,PHOTOAID                PODLASKIE,ZURAWIA 71,BIALYSTOK,15-540,POLAND,'AT243240006000010440472'
18 Nov 2024,20 Nov 2024,RABBA FINE FOODS #171   TORONTO,7.99,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT243250006000010478795'
18 Nov 2024,19 Nov 2024,TST-BAR AFTER SEVEN     TORONTO,8.46,,,,,TST-BAR AFTER SEVEN     TORONTO,10 STEPHANIE ST10 STEPHANIE ST,"TORONTO
ON",M5T 3C2,CANADA,'AT243240006000010446824'
17 Nov 2024,18 Nov 2024,AMAZON.CA*NT2G59TF3     AMAZON.CA,564.99,,,,,AMAZON.CA*NT2G59TF3     AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT243230006000010458663'
17 Nov 2024,18 Nov 2024,DOORDASHYOUDONYA        DOWNTOWN TORONT,42.93,,,,,DOORDASHYOUDONYA        DOWNTOWN TORONT,"1055 DUNSMUIR ST
SUITE 3000","VANCOUVER
BC",V7X 1K8,CANADA,'AT243230006000010457979'
17 Nov 2024,17 Nov 2024,NETFLIX.COM             844-505-2993,6.77,,,,,NETFLIX.COM             844-505-2993,"1200 WATERFRONT CTR
200 BURRARD ST","VANCOUER
BC",V7X 1T2,CANADA,'AT243220006000010562228'
16 Nov 2024,17 Nov 2024,CHIPOTLE #3100          MARKHAM,20.40,,,,,CHIPOTLE #3100          MARKHAM,8610 WOODBINE AVE UNIT B5,"MARKHAM
ON",L3R 4X8,CANADA,'AT243220006000010568945'
16 Nov 2024,17 Nov 2024,GOOGLE *MANGOTV         G.CO/HELPPAY#,6.20,,,,,GOOGLE *MANGOTV         G.CO/HELPPAY#,"SUITE 900
1959 UPPER WATER STREET","HALIFAX
NS",B3J 3N2,CANADA,'AT243220006000010533454'
16 Nov 2024,17 Nov 2024,IKEA TORONTO DOWNTOWN 6 TORONTO,15.23,,,,,IKEA TORONTO DOWNTOWN 6 TORONTO,386 YONGE ST,"TORONTO
ON",M5B 0A5,CANADA,'AT243220006000010570892'
16 Nov 2024,17 Nov 2024,IKEA TORONTO DOWNTOWN 6 TORONTO,90.38,,,,,IKEA TORONTO DOWNTOWN 6 TORONTO,386 YONGE ST,"TORONTO
ON",M5B 0A5,CANADA,'AT243220006000010570881'
15 Nov 2024,15 Nov 2024,2403384 ONTARIO LIMITED CALEDON,12.99,,,,,2403384 ONTARIO LIMITED CALEDON,"267 QUEEN ST WEST GROUND
FL","TORONTO
ON",M5V 1Z4,CANADA,'AT243200006000010455186'
14 Nov 2024,15 Nov 2024,GOOGLE *MANGOTV         G.CO/HELPPAY#,2.02,,,,,GOOGLE *MANGOTV         G.CO/HELPPAY#,"SUITE 900
1959 UPPER WATER STREET","HALIFAX
NS",B3J 3N2,CANADA,'AT243200006000010484305'
14 Nov 2024,15 Nov 2024,RABBA FINE FOODS #171   TORONTO,7.99,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT243200006000010510230'
14 Nov 2024,15 Nov 2024,TIM HORTONS #3143       TORONTO,5.28,,,,,TIM HORTONS #3143       TORONTO,148 SIMCOE ST,"TORONTO
ON",M5H 3G4,CANADA,'AT243200006000010509589'
13 Nov 2024,14 Nov 2024,NEW WOK NEW WOK         TORONTO,12.37,,,,,NEW WOK NEW WOK         TORONTO,100 KING ST WEST,"TORONTO
ON",M5X 2A1,CANADA,'AT243190006000010464362'
13 Nov 2024,14 Nov 2024,TIM HORTONS #3143       TORONTO,9.80,,,,,TIM HORTONS #3143       TORONTO,148 SIMCOE ST,"TORONTO
ON",M5H 3G4,CANADA,'AT243190006000010513650'
12 Nov 2024,12 Nov 2024,GOOGLE *DOW JONES       G.CO/HELPPAY#,48.50,,,,,GOOGLE *DOW JONES       G.CO/HELPPAY#,"SUITE 900
1959 UPPER WATER STREET","HALIFAX
NS",B3J 3N2,CANADA,'AT243170006000010441423'
12 Nov 2024,14 Nov 2024,PETRO CANADA00823       TORONTO,71.06,,,,,PETRO CANADA00823       TORONTO,55 SPADINA AVE,"TORONTO
ON",M5V 2J2,CANADA,'AT243190006000010461108'
12 Nov 2024,13 Nov 2024,TST-BAR AFTER SEVEN     TORONTO,8.46,,,,,TST-BAR AFTER SEVEN     TORONTO,10 STEPHANIE ST10 STEPHANIE ST,"TORONTO
ON",M5T 3C2,CANADA,'AT243180006000010467879'
11 Nov 2024,11 Nov 2024,PAYMENT RECEIVED - THANK YOU,-107.63,,,,,PAYMENT RECEIVED - THANK YOU,,,,,'AT243160007000010004319'
11 Nov 2024,12 Nov 2024,RABBA FINE FOODS #171   TORONTO,7.99,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT243170006000010465675'
10 Nov 2024,11 Nov 2024,SHAKE SHACK 00-08042677 TORONTO,26.52,,,,,SHAKE SHACK 00-08042677 TORONTO,"10 DUNDAS ST
EAST","TORONTO
ON",M5B 2G9,CANADA,'AT243160006000010512713'
09 Nov 2024,09 Nov 2024,BUSINESS INSIDER        NEW YORK,16.89,,,,,BUSINESS INSIDER        NEW YORK,"1 LIBERTY PLZ
8TH FL","NEW YORK
NY",10006,UNITED STATES,'AT243140006000010555449'
07 Nov 2024,08 Nov 2024,=HOLYCOWSTEAKHOUSE 001  TORONTO,45.48,,,,,=HOLYCOWSTEAKHOUSE 001  TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT243130006000010531194'
