Date,Date Processed,Description,Amount,Foreign Spend Amount,Commission,Exchange Rate,Additional Information,Merchant,Address,City / Province,Postal Code,Country,Reference
01 Sep 2025,02 Sep 2025,AMAZON.CA*P63LA2MN3     866-216-1072,61.00,,,,,AMAZON.CA*P63LA2MN3     866-216-1072,"SUITE 2700
1133 MELVILLE STREET","VANCOUVER
BC",V6E 4E5,CANADA,'AT252450005000010667221'
01 Sep 2025,02 Sep 2025,AMZN MKTP CA*739XR3AA3  866-216-1072,45.19,,,,,AMZN MKTP CA*739XR3AA3  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252450005000010659980'
01 Sep 2025,02 Sep 2025,AMZN MKTP CA*SE8U273R3  866-216-1072,40.67,,,,,AMZN MKTP CA*SE8U273R3  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252450005000010666568'
01 Sep 2025,02 Sep 2025,DOORDASHSUKHOTHAI       DOWNTOWN TORONT,32.63,,,,,DOORDASHSUKHOTHAI       DOWNTOWN TORONT,"1055 DUNSMUIR ST
SUITE 3000","VANCOUVER
BC",V7X 1K8,CANADA,'AT252450005000010626564'
01 Sep 2025,02 Sep 2025,FRESH BURRITO WATERFRON TORONTO,18.06,,,,,FRESH BURRITO WATERFRON TORONTO,"16 RICHARDSON ST
UNIT 3","TORONTO
ON",M5A 4J9,CANADA,'AT252450005000010624676'
01 Sep 2025,01 Sep 2025,MOGOUYAN HAND PULLED NO Toronto,19.42,,,,,MOGOUYAN HAND PULLED NO Toronto,124 DUNDAS ST WEST,"TORONTO
ON",M5G 1C3,CANADA,'AT252440006000010690477'
01 Sep 2025,02 Sep 2025,RABBA FINE FOODS #171   TORONTO,20.84,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT252450005000010659519'
01 Sep 2025,02 Sep 2025,UNCLE TETSU CANADA 2080 TORONTO,3.33,,,,,UNCLE TETSU CANADA 2080 TORONTO,595 BAY ST,"TORONTO
ON",M5G 2C2,CANADA,'AT252450005000010650545'
31 Aug 2025,01 Sep 2025,AMZN MKTP CA*G874U4YX3  866-216-1072,676.87,,,,,AMZN MKTP CA*G874U4YX3  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252440006000010700866'
31 Aug 2025,01 Sep 2025,SOUTHPAW GAS & VARIETY  HAGERSVILLE,50.64,,,,,SOUTHPAW GAS & VARIETY  HAGERSVILLE,7119 INDIAN LINE RD,"HAGERSVILLE
ON",N0A 1H0,CANADA,'AT252440006000010715797'
30 Aug 2025,31 Aug 2025,TIM HORTONS #3143       TORONTO,2.40,,,,,TIM HORTONS #3143       TORONTO,148 SIMCOE ST,"TORONTO
ON",M5H 3G4,CANADA,'AT252430006000010719022'
29 Aug 2025,29 Aug 2025,2403384 ONTARIO LIMITED CALEDON,15.59,,,,,2403384 ONTARIO LIMITED CALEDON,"267 QUEEN ST WEST GROUND
FL","TORONTO
ON",M5V 1Z4,CANADA,'AT252410006000010663091'
29 Aug 2025,30 Aug 2025,AMZN MKTP CA*MQ0AO2U13  866-216-1072,30.50,,,,,AMZN MKTP CA*MQ0AO2U13  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252420006000010755044'
28 Aug 2025,28 Aug 2025,2403384 ONTARIO LIMITED CALEDON,11.29,,,,,2403384 ONTARIO LIMITED CALEDON,"267 QUEEN ST WEST GROUND
FL","TORONTO
ON",M5V 1Z4,CANADA,'AT252400006000010633767'
28 Aug 2025,29 Aug 2025,AMAZON.CA*OC6NE5VS3     866-216-1072,11.29,,,,,AMAZON.CA*OC6NE5VS3     866-216-1072,"SUITE 2700
1133 MELVILLE STREET","VANCOUVER
BC",V6E 4E5,CANADA,'AT252410006000010696632'
28 Aug 2025,28 Aug 2025,PAYMENT RECEIVED - THANK YOU,-1226.89,,,,,PAYMENT RECEIVED - THANK YOU,,,,,'10000000010827999849750'
27 Aug 2025,28 Aug 2025,HOLY COW STEAK HOUSE 00 TORONTO,20.78,,,,,HOLY COW STEAK HOUSE 00 TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT252400006000010654648'
27 Aug 2025,28 Aug 2025,LALA SPICY LAB DOWNTOWN TORONTO,32.88,,,,,LALA SPICY LAB DOWNTOWN TORONTO,181 COLLEGE ST,"TORONTO
ON",M5T 1P7,CANADA,'AT252400006000010644492'
26 Aug 2025,26 Aug 2025,AUDIBLE CA*IO1J88IB3    AMZN.COM/BILL,10.49,,,,,AUDIBLE CA*IO1J88IB3    AMZN.COM/BILL,1 WASHINGTON PARK STE 1600,"NEWARK
NJ",07102,UNITED STATES,'AT252380006000010639760'
26 Aug 2025,27 Aug 2025,TIM HORTONS #3253       TORONTO,2.40,,,,,TIM HORTONS #3253       TORONTO,"150 WYNFORD DR
111","TORONTO
ON",M3C 1K6,CANADA,'AT252390006000010678500'
26 Aug 2025,27 Aug 2025,TIM HORTONS #3253       TORONTO,11.29,,,,,TIM HORTONS #3253       TORONTO,"150 WYNFORD DR
111","TORONTO
ON",M3C 1K6,CANADA,'AT252390006000010678499'
25 Aug 2025,26 Aug 2025,AMAZON.CA*UL25Q1TL3     866-216-1072,138.98,,,,,AMAZON.CA*UL25Q1TL3     866-216-1072,"SUITE 2700
1133 MELVILLE STREET","VANCOUVER
BC",V6E 4E5,CANADA,'AT252380006000010643493'
25 Aug 2025,26 Aug 2025,AMZN MKTP CA*JG8DH68E3  866-216-1072,15.81,,,,,AMZN MKTP CA*JG8DH68E3  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252380006000010660953'
25 Aug 2025,26 Aug 2025,AMZN MKTP CA*XD9HZ9WN3  866-216-1072,20.34,,,,,AMZN MKTP CA*XD9HZ9WN3  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252380006000010660803'
25 Aug 2025,26 Aug 2025,GOOGLE *YOUTUBEPREMIUM  G.CO/HELPPAY#,14.68,,,,,GOOGLE *YOUTUBEPREMIUM  G.CO/HELPPAY#,"SUITE 900
1959 UPPER WATER STREET","HALIFAX
NS",B3J 3N2,CANADA,'AT252380006000010641730'
25 Aug 2025,26 Aug 2025,HOLY COW STEAK HOUSE 00 TORONTO,20.78,,,,,HOLY COW STEAK HOUSE 00 TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT252380006000010640996'
25 Aug 2025,26 Aug 2025,SP CASPER               BRAMPTON,1391.53,,,,,SP CASPER               BRAMPTON,7920 AIRPORT RD,"BRAMPTON
ON",L6T 4L7,CANADA,'AT252380006000010637033'
25 Aug 2025,26 Aug 2025,TIM HORTONS #3143       TORONTO,6.32,,,,,TIM HORTONS #3143       TORONTO,148 SIMCOE ST,"TORONTO
ON",M5H 3G4,CANADA,'AT252380006000010626054'
24 Aug 2025,25 Aug 2025,BURGER KING #11897      BURLINGTON,17.83,,,,,BURGER KING #11897      BURLINGTON,1220 BRANT ST UNIT 1B,"BURLINGTON
ON",L7P 1X8,CANADA,'AT252370006000010640627'
24 Aug 2025,25 Aug 2025,ESSO CIRCLE K 0302      ANCASTER,60.03,,,,,ESSO CIRCLE K 0302      ANCASTER,"95 FOUNDRY ST
STE 107","MONCTON
NB",E1C 5H7,CANADA,'AT252370006000010657201'
24 Aug 2025,25 Aug 2025,RABBA FINE FOODS #171   TORONTO,6.20,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT252370006000010681937'
24 Aug 2025,25 Aug 2025,RABBA FINE FOODS #171   TORONTO,13.55,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT252370006000010681936'
24 Aug 2025,25 Aug 2025,THE HOME DEPOT #7007    ANCASTER,127.13,,,,,THE HOME DEPOT #7007    ANCASTER,122 MARTINDALE CRES,"ANCASTER
ON",L9K 1J9,CANADA,'AT252370006000010664147'
24 Aug 2025,25 Aug 2025,THE HOME DEPOT #7021    BURLINGTON,3.25,,,,,THE HOME DEPOT #7021    BURLINGTON,3050 DAVIDSON COURT,"BURLINGTON
ON",L7M 4M9,CANADA,'AT252370006000010664104'
23 Aug 2025,24 Aug 2025,*RFBT-223 QUEEN STREET  TORONTO,11.29,,,,,*RFBT-223 QUEEN STREET  TORONTO,223 QUEEN ST WEST,"TORONTO
ON",M5V 1Z4,CANADA,'AT252360006000010757010'
23 Aug 2025,24 Aug 2025,MUAY THAI SPORT BAR TOR TORONTO,29.33,,,,,MUAY THAI SPORT BAR TOR TORONTO,325 QUEEN ST WEST,"TORONTO
ON",M5V 2A4,CANADA,'AT252360006000010756936'
22 Aug 2025,24 Aug 2025,GOOGLE *FITBIT          G.CO/HELPPAY#,14.68,,,,,GOOGLE *FITBIT          G.CO/HELPPAY#,"SUITE 900
1959 UPPER WATER STREET","HALIFAX
NS",B3J 3N2,CANADA,'AT252360006000010766679'
22 Aug 2025,23 Aug 2025,SMOQUE N' BONES 001     TORONTO,85.97,,,,,SMOQUE N' BONES 001     TORONTO,30 BALDWIN ST,"TORONTO
ON",M5T 1L3,CANADA,'AT252350006000010701815'
22 Aug 2025,23 Aug 2025,UNCLE TETSU CANADA 2080 TORONTO,3.33,,,,,UNCLE TETSU CANADA 2080 TORONTO,595 BAY ST,"TORONTO
ON",M5G 2C2,CANADA,'AT252350006000010733785'
21 Aug 2025,22 Aug 2025,APPLE.COM/BILL          TORONTO,19.20,,,,,APPLE.COM/BILL          TORONTO,120 BREMNER BLVD,"TORONTO
ON",M5J 0A8,CANADA,'AT252340006000010669015'
21 Aug 2025,21 Aug 2025,FELIX HEALTH INC.       TORONTO,320.65,,,,,FELIX HEALTH INC.       TORONTO,80 MITCHELL AVE,"TORONTO
ON",M6J 1C1,CANADA,'AT252330005000010665309'
21 Aug 2025,22 Aug 2025,HOLY COW STEAK HOUSE 00 TORONTO,20.78,,,,,HOLY COW STEAK HOUSE 00 TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT252340006000010671950'
21 Aug 2025,22 Aug 2025,RABBA FINE FOODS #171   TORONTO,7.32,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT252340006000010629317'
21 Aug 2025,22 Aug 2025,TIM HORTONS #3143       TORONTO,6.88,,,,,TIM HORTONS #3143       TORONTO,148 SIMCOE ST,"TORONTO
ON",M5H 3G4,CANADA,'AT252340006000010629615'
20 Aug 2025,21 Aug 2025,SMOQUE N' BONES 001     TORONTO,47.34,,,,,SMOQUE N' BONES 001     TORONTO,30 BALDWIN ST,"TORONTO
ON",M5T 1L3,CANADA,'AT252330005000010625274'
20 Aug 2025,21 Aug 2025,TIM HORTONS #2253       TORONTO,2.40,,,,,TIM HORTONS #2253       TORONTO,55 YORK ST,"TORONTO
ON",M5J 1R7,CANADA,'AT252330005000010614387'
20 Aug 2025,21 Aug 2025,TST-CHEFS HALL - TEMPU  TORONTO,24.86,,,,,TST-CHEFS HALL - TEMPU  TORONTO,111 RICHMOND ST WEST,"TORONTO
ON",M5H 2G4,CANADA,'AT252330005000010617844'
19 Aug 2025,19 Aug 2025,APPLE.COM/BILL          TORONTO,4.51,,,,,APPLE.COM/BILL          TORONTO,120 BREMNER BLVD,"TORONTO
ON",M5J 0A8,CANADA,'AT252310006000010611612'
19 Aug 2025,20 Aug 2025,LALA SPICY LAB DOWNTOWN TORONTO,34.15,,,,,LALA SPICY LAB DOWNTOWN TORONTO,181 COLLEGE ST,"TORONTO
ON",M5T 1P7,CANADA,'AT252320006000010618133'
18 Aug 2025,19 Aug 2025,AMZN MKTP CA*027NB8OL3  866-216-1072,110.35,,,,,AMZN MKTP CA*027NB8OL3  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252310006000010586707'
18 Aug 2025,19 Aug 2025,HOLY COW STEAK HOUSE 00 TORONTO,20.78,,,,,HOLY COW STEAK HOUSE 00 TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT252310006000010605422'
17 Aug 2025,18 Aug 2025,AMZN MKTP CA*9Q74R8H33  866-216-1072,40.67,,,,,AMZN MKTP CA*9Q74R8H33  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252300005000010628758'
17 Aug 2025,17 Aug 2025,COURT BOOK* RES ROSEHI  TORONTO,56.50,,,,,COURT BOOK* RES ROSEHI  TORONTO,"28 HAZELTON AVE
SUITE 300","TORONTO
ON",M5R 2E2,CANADA,'AT252290006000010694272'
17 Aug 2025,18 Aug 2025,HEY I AM YOGOST 001     TORONTO,11.02,,,,,HEY I AM YOGOST 001     TORONTO,674 YONGE ST,"TORONTO
ON",M4Y 2A6,CANADA,'AT252300005000010675393'
17 Aug 2025,17 Aug 2025,NETFLIX.COM             VANCOVER,9.03,,,,,NETFLIX.COM             VANCOVER,"1200 WATERFRONT CTR
200 BURRARD ST","VANCOUER
BC",V7X 1T2,CANADA,'AT252290006000010701046'
17 Aug 2025,18 Aug 2025,SECURITY NATIONAL INSU  MONTREAL,337.32,,,,,SECURITY NATIONAL INSU  MONTREAL,"50 PL CREMAZIE
12TH FLOOR","MONTREAL
QC",H2P 1B6,CANADA,'AT252300005000010671974'
17 Aug 2025,18 Aug 2025,SP FAIRGROUNDS INC      TORONTO,11.30,,,,,SP FAIRGROUNDS INC      TORONTO,"28 HAZELTON AVE
SUITE 300","TORONTO
ON",M5R 2E2,CANADA,'AT252300005000010630645'
17 Aug 2025,18 Aug 2025,TORONTO PARKING AUTHORI TORONTO,12.00,,,,,TORONTO PARKING AUTHORI TORONTO,21 PLEASANT BLVD,"TORONTO
ON",M4T 1K2,CANADA,'AT252300005000010650578'
16 Aug 2025,17 Aug 2025,HOLY COW STEAK HOUSE 00 TORONTO,45.48,,,,,HOLY COW STEAK HOUSE 00 TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT252290006000010695997'
16 Aug 2025,17 Aug 2025,RABBA FINE FOODS #171   TORONTO,3.38,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT252290006000010719067'
15 Aug 2025,16 Aug 2025,MAZDA OF TORONTO        TORONTO,333.35,,,,,MAZDA OF TORONTO        TORONTO,6167 YONGE ST,"TORONTO
ON",M2M 3X2,CANADA,'AT252280006000010692139'
15 Aug 2025,15 Aug 2025,XING MU SPACE INC.      Toronto,8.46,,,,,XING MU SPACE INC.      Toronto,"5463 YONGE ST
FL 2","NORTH YORK
ON",M2N 5S1,CANADA,'AT252270005000010673914'
15 Aug 2025,15 Aug 2025,XING MU SPACE INC.      Toronto,8.46,,,,,XING MU SPACE INC.      Toronto,"5463 YONGE ST
FL 2","NORTH YORK
ON",M2N 5S1,CANADA,'AT252270005000010656156'
14 Aug 2025,15 Aug 2025,DOORDASHPIZZAHUT        DOWNTOWN TORONT,29.75,,,,,DOORDASHPIZZAHUT        DOWNTOWN TORONT,"1055 DUNSMUIR ST
SUITE 3000","VANCOUVER
BC",V7X 1K8,CANADA,'AT252270005000010653256'
14 Aug 2025,15 Aug 2025,MAZDA OF TORONTO        TORONTO,16.39,,,,,MAZDA OF TORONTO        TORONTO,6167 YONGE ST,"TORONTO
ON",M2M 3X2,CANADA,'AT252270005000010659367'
14 Aug 2025,15 Aug 2025,MAZDA OF TORONTO        TORONTO,983.90,,,,,MAZDA OF TORONTO        TORONTO,6167 YONGE ST,"TORONTO
ON",M2M 3X2,CANADA,'AT252270005000010659368'
13 Aug 2025,14 Aug 2025,CLAUDE.AI SUBSCRIPTION  SAN FRANCISCO,31.64,,,,,CLAUDE.AI SUBSCRIPTION  SAN FRANCISCO,548 MARKET ST,"SAN FRANCISCO
CA",94107,UNITED STATES,'AT252260005000010656208'
13 Aug 2025,14 Aug 2025,EB *2025 MULAN INTERNA  TORONTO,45.26,,,,,EB *2025 MULAN INTERNA  TORONTO,"100 KINGS ST WEST
1600 FIRST CANADIAN PLACE","TORONTO
ON",M5X 1G5,CANADA,'AT252260005000010625496'
13 Aug 2025,14 Aug 2025,NEW WOK NEW WOK         TORONTO,18.02,,,,,NEW WOK NEW WOK         TORONTO,100 KING ST WEST,"TORONTO
ON",M5X 2A1,CANADA,'AT252260005000010639807'
13 Aug 2025,14 Aug 2025,TIM HORTONS #2614       TORONTO,2.40,,,,,TIM HORTONS #2614       TORONTO,145 KING ST WEST,"TORONTO
ON",M5H 1J8,CANADA,'AT252260005000010627731'
13 Aug 2025,14 Aug 2025,UNCLE TETSU CANADA 2080 TORONTO,8.93,,,,,UNCLE TETSU CANADA 2080 TORONTO,595 BAY ST,"TORONTO
ON",M5G 2C2,CANADA,'AT252260005000010610019'
12 Aug 2025,12 Aug 2025,ATHLETES CARE RICHMOND  NORTH VANCOUVER,29.00,,,,,ATHLETES CARE RICHMOND  NORTH VANCOUVER,"85 SCARSDALE RD
SUITE 303","TORONOT
ON",M3B 2R2,CANADA,'AT252240005000010624322'
12 Aug 2025,12 Aug 2025,GOOGLE *DOW JONES       G.CO/HELPPAY#,48.50,,,,,GOOGLE *DOW JONES       G.CO/HELPPAY#,"SUITE 900
1959 UPPER WATER STREET","HALIFAX
NS",B3J 3N2,CANADA,'AT252240005000010631447'
12 Aug 2025,13 Aug 2025,TST-CHEFS HALL - TEMPU  TORONTO,28.14,,,,,TST-CHEFS HALL - TEMPU  TORONTO,111 RICHMOND ST WEST,"TORONTO
ON",M5H 2G4,CANADA,'AT252250006000010646599'
11 Aug 2025,12 Aug 2025,AMZN MKTP CA*CJ72H6NV3  866-216-1072,42.93,,,,,AMZN MKTP CA*CJ72H6NV3  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252240005000010597431'
11 Aug 2025,12 Aug 2025,AMZN MKTP CA*TA8CT5VS3  866-216-1072,36.14,,,,,AMZN MKTP CA*TA8CT5VS3  866-216-1072,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252240005000010585834'
11 Aug 2025,13 Aug 2025,CANADIAN TIRE #600      TORONTO,36.80,,,,,CANADIAN TIRE #600      TORONTO,3475 SUPERIOR COURT,"OAKVILLE
ON",L6L 0C6,CANADA,'AT252250006000010614379'
11 Aug 2025,12 Aug 2025,HOLY COW STEAK HOUSE 00 TORONTO,22.08,,,,,HOLY COW STEAK HOUSE 00 TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT252240005000010589645'
10 Aug 2025,10 Aug 2025,"CURSOR, AI POWERED IDE  NEW YORK",28.21,20.00 USD,,1.4105,,"CURSOR, AI POWERED IDE  NEW YORK","2261 MARKET ST
STE 86466","SAN FRANCISCO
CA",94114,UNITED STATES,'AT252220006000010678600'
10 Aug 2025,11 Aug 2025,HOLY COW STEAK HOUSE 00 TORONTO,45.48,,,,,HOLY COW STEAK HOUSE 00 TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT252230006000010659153'
10 Aug 2025,12 Aug 2025,PETRO-CANADA 35106      OAKVILLE,62.37,,,,,PETRO-CANADA 35106      OAKVILLE,1550 NORTH SERVICE RD WEST,"OAKVILLE
ON",L6M 4A1,CANADA,'AT252240005000010620600'
10 Aug 2025,11 Aug 2025,RABBA FINE FOODS #171   TORONTO,24.53,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT252230006000010638557'
10 Aug 2025,11 Aug 2025,THE HOME DEPOT #7021    BURLINGTON,73.91,,,,,THE HOME DEPOT #7021    BURLINGTON,3050 DAVIDSON COURT,"BURLINGTON
ON",L7M 4M9,CANADA,'AT252230006000010673762'
09 Aug 2025,10 Aug 2025,SP FAIRGROUNDS INC      TORONTO,22.60,,,,,SP FAIRGROUNDS INC      TORONTO,"28 HAZELTON AVE
SUITE 300","TORONTO
ON",M5R 2E2,CANADA,'AT252220006000010669758'
08 Aug 2025,08 Aug 2025,AMZN MKTP CA            WWW.AMAZON.CA,-29.37,,,,,AMZN MKTP CA            WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252200006000010704602'
08 Aug 2025,08 Aug 2025,AMZN MKTP CA            WWW.AMAZON.CA,-24.85,,,,,AMZN MKTP CA            WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252200006000010704770'
08 Aug 2025,09 Aug 2025,JM-101005               MISSISSAUGA,13.51,,,,,JM-101005               MISSISSAUGA,200 EXPLORER DR,"MISSISSAUGA
ON",L4W 5L1,CANADA,'AT252210006000010679991'
07 Aug 2025,08 Aug 2025,CATCHCORNER INC.        TORONTO,79.10,,,,,CATCHCORNER INC.        TORONTO,"250 FERRAND DR
505","TORONTO
ON",M3C 3G8,CANADA,'AT252200006000010673368'
