Date,Date Processed,Description,Amount,Foreign Spend Amount,Commission,Exchange Rate,Additional Information,Merchant,Address,City / Province,Postal Code,Country,Reference
02 May 2025,02 May 2025,MIZZICA GELATERIA & CAF Toronto,7.40,,,,,MIZZICA GELATERIA & CAF Toronto,307 QUEEN ST WEST,"TORONTO
ON",M5V 2A4,CANADA,'AT251210006000010567983'
02 May 2025,03 May 2025,PAYMENTS.IMPARK.COM     604-909-5917,86.47,,,,,PAYMENTS.IMPARK.COM     604-909-5917,300-601 WEST CORDOVA ST,"VANCOUVER
BC",V6B 1G1,CANADA,'AT251230006000010665484'
02 May 2025,03 May 2025,TIM HORTONS #2614       TORONTO,7.90,,,,,TIM HORTONS #2614       TORONTO,145 KING ST WEST,"TORONTO
ON",M5H 1J8,CANADA,'AT251230006000010633047'
01 May 2025,02 May 2025,HOLY COW STEAK HOUSE 00 TORONTO,23.38,,,,,HOLY COW STEAK HOUSE 00 TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT251220007000010614182'
01 May 2025,02 May 2025,TIM HORTONS #3143       TORONTO,7.90,,,,,TIM HORTONS #3143       TORONTO,148 SIMCOE ST,"TORONTO
ON",M5H 3G4,CANADA,'AT251220007000010591500'
30 Apr 2025,01 May 2025,AMZN MKTP CA*N24RV1D60  WWW.AMAZON.CA,13.55,,,,,AMZN MKTP CA*N24RV1D60  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT251210006000010570078'
29 Apr 2025,29 Apr 2025,2403384 ONTARIO LIMITED CALEDON,13.55,,,,,2403384 ONTARIO LIMITED CALEDON,"267 QUEEN ST WEST GROUND
FL","TORONTO
ON",M5V 1Z4,CANADA,'AT251190006000010544549'
29 Apr 2025,30 Apr 2025,CINEPLEX #7130          TORONTO,6.77,,,,,CINEPLEX #7130          TORONTO,1303 YONGE ST,"TORONTO
ON",M4T 2Y9,CANADA,'AT251200005000010579878'
29 Apr 2025,30 Apr 2025,RABBA FINE FOODS #171   TORONTO,3.94,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT251200005000010559752'
28 Apr 2025,29 Apr 2025,HOLY COW STEAK HOUSE 00 TORONTO,24.68,,,,,HOLY COW STEAK HOUSE 00 TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT251190006000010510437'
28 Apr 2025,29 Apr 2025,RABBA FINE FOODS #171   TORONTO,11.96,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT251190006000010522852'
27 Apr 2025,28 Apr 2025,AMZN MKTP CA*ZE0RX0QP3  WWW.AMAZON.CA,33.88,,,,,AMZN MKTP CA*ZE0RX0QP3  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT251180006000010590694'
27 Apr 2025,27 Apr 2025,Residence Inn By Marrio Menlo Park,291.41,204.61 USD,,1.42422,"ARRIVAL             DEPARTURE           NIGHTS
04/25/25            04/26/25",Residence Inn By Marrio Menlo Park,555 GLENWOOD AVE,"MENLO PARK
CA",94025,UNITED STATES,'AT251170006000010651500'
27 Apr 2025,27 Apr 2025,TST* LARK CREEK GRILL 3 SAN FRANCISCO,41.53,29.16 USD,,1.42421,,TST* LARK CREEK GRILL 3 SAN FRANCISCO,SFO TERMINAL 2,"SAN FRANCISCO
CA",94128,UNITED STATES,'AT251170006000010677770'
27 Apr 2025,28 Apr 2025,UNCLE TETSU CANADA 2080 TORONTO,3.33,,,,,UNCLE TETSU CANADA 2080 TORONTO,595 BAY ST,"TORONTO
ON",M5G 2C2,CANADA,'AT251180006000010585104'
26 Apr 2025,28 Apr 2025,AIRCANADA               WINNIPEG,37.68,26.46 USD,,1.42404,"ROUTING:    FROM:     SAN FRANCISCO INTL
TO:       TORONTO LESTER B PCARRIER:        AC  CLASS:          X
TO:       FICT POINT MINUS 7CARRIER:        AC  CLASS:          X
TO:       FICT POINT MINUS 7CARRIER:        AC  CLASS:          X
TO:       FICT POINT MINUS 7CARRIER:        AC  CLASS:          X
TICKET NUMBER:  0144285797582           PASSENGER NAME: JIAN/ZHENG",AIRCANADA               WINNIPEG,1133 AVE OF THE AMERICAS,"NEW YORK
NY",10036-6710,UNITED STATES,'AT251180006000010567443'
26 Apr 2025,27 Apr 2025,BINGZ CRISPY BURGER 001 MARKHAM,23.70,,,,,BINGZ CRISPY BURGER 001 MARKHAM,"3229 HWY
7
UNIT11 12","MARKHAM
ON",L3R 3P3,CANADA,'AT251170006000010630077'
26 Apr 2025,26 Apr 2025,MENLO MASSAGE THERAPY   Atherton,24.21,17.00 USD,,1.42412,,MENLO MASSAGE THERAPY   Atherton,"1800 EL CAMINO REAL
STE B","ATHERTON
CA",94027,UNITED STATES,'AT251160006000010599229'
26 Apr 2025,27 Apr 2025,SUNSETNEWSST2620 2620   SAN FRANCISCO,21.40,15.03 USD,,1.42382,,SUNSETNEWSST2620 2620   SAN FRANCISCO,780 MCDONNELL RD,"SAN FRANSICO
CA",94128,UNITED STATES,'AT251170006000010660610'
25 Apr 2025,26 Apr 2025,AUDIBLE CA*109YN8K23    AMZN.COM/BILL,10.49,,,,,AUDIBLE CA*109YN8K23    AMZN.COM/BILL,1 WASHINGTON PARK STE 1600,"NEWARK
NJ",07102,UNITED STATES,'AT251160006000010634744'
25 Apr 2025,26 Apr 2025,CELIA'S RESTAURANT#14 5 MENLO PARK,66.48,46.68 USD,,1.42416,,CELIA'S RESTAURANT#14 5 MENLO PARK,1850 EL CAMINO REAL,"ATHERTON
CA",94027,UNITED STATES,'AT251160006000010636468'
25 Apr 2025,26 Apr 2025,GOOGLE *YOUTUBEPREMIUM  G.CO/HELPPAY#,14.68,,,,,GOOGLE *YOUTUBEPREMIUM  G.CO/HELPPAY#,"SUITE 900
1959 UPPER WATER STREET","HALIFAX
NS",B3J 3N2,CANADA,'AT251160006000010593428'
25 Apr 2025,25 Apr 2025,MENLO MASSAGE THERAPY   Atherton,142.37,100.00 USD,,1.4237,,MENLO MASSAGE THERAPY   Atherton,"1800 EL CAMINO REAL
STE B","ATHERTON
CA",94027,UNITED STATES,'AT251150005000010562603'
24 Apr 2025,25 Apr 2025,PAR*MARUGAME UDON - PAL PALO ALTO,38.82,27.27 USD,,1.42354,,PAR*MARUGAME UDON - PAL PALO ALTO,383 UNIVERSITY AVE,"PALO ALTO
CA",94301-1717,UNITED STATES,'AT251150005000010562635'
24 Apr 2025,24 Apr 2025,SAN AGUS COCINA URBANA  Palo Alto,69.78,49.07 USD,,1.42205,,SAN AGUS COCINA URBANA  Palo Alto,115 HAMILTON AVE,"PALO ALTO
CA",94301,UNITED STATES,'AT251140006000010566103'
23 Apr 2025,24 Apr 2025,THE BIKE CONNECTION - P PALO ALTO,186.22,130.95 USD,,1.42207,,THE BIKE CONNECTION - P PALO ALTO,2011 EL CAMINO REAL,"PALO ALTO
CA",94306-1124,UNITED STATES,'AT251140006000010564872'
23 Apr 2025,24 Apr 2025,TRADER JOE S #069 00000 MENLO PARK,15.26,10.73 USD,,1.42218,,TRADER JOE S #069 00000 MENLO PARK,720 MENLO AVE,"MENLO PARK
CA",94025,UNITED STATES,'AT251140006000010545663'
22 Apr 2025,22 Apr 2025,1POINT3ACRES.COM        LAS VEGAS,503.03,,,,,1POINT3ACRES.COM        LAS VEGAS,2700 SOUTH LAS VEGAS BLVD UNIT 2405,"LAS VEGAS
NV",89109,UNITED STATES,'AT251120006000010534122'
22 Apr 2025,22 Apr 2025,2403384 ONTARIO LIMITED CALEDON,13.10,,,,,2403384 ONTARIO LIMITED CALEDON,"267 QUEEN ST WEST GROUND
FL","TORONTO
ON",M5V 1Z4,CANADA,'AT251120006000010511969'
22 Apr 2025,24 Apr 2025,APROPOS F61             MISSISSAUGA,30.71,,,,,APROPOS F61             MISSISSAUGA,6301 SILVER DART DR,"MISSISSAUGA
ON",L5P 1B2,CANADA,'AT251140006000010526483'
22 Apr 2025,23 Apr 2025,CIBO EXPRESS F61        MISSISSAUGA,10.15,,,,,CIBO EXPRESS F61        MISSISSAUGA,6301 SILVER DART DR,"MISSISSAUGA
ON",L5P 1B2,CANADA,'AT251130005000010562482'
22 Apr 2025,24 Apr 2025,GOOGLE *FITBIT LLC      G.CO/HELPPAY#,14.68,,,,,GOOGLE *FITBIT LLC      G.CO/HELPPAY#,"SUITE 900
1959 UPPER WATER STREET","HALIFAX
NS",B3J 3N2,CANADA,'AT251140006000010545207'
22 Apr 2025,22 Apr 2025,PARK FOR U              ETOBICOKE,97.13,,,,,PARK FOR U              ETOBICOKE,30 FASKEN DR,"ETOBICOKE
ON",M9W 1K5,CANADA,'AT251120006000010512376'
22 Apr 2025,23 Apr 2025,UNITED AIRLINES         HOUSTON,11.36,8.00 USD,,1.42,"ROUTING:    FROM:     TORONTO LESTER B P
TO:       SAN FRANCISCO INTLCARRIER:        UA  CLASS:          00
TICKET NUMBER:  01644907275841          PASSENGER NAME: JIAN      /INFLIGHT WI-F",UNITED AIRLINES         HOUSTON,"HSCAC - 12TH
FLOOR 609 MAIN STREET","HOUSTON
TX",77002,UNITED STATES,'AT251130005000010563903'
22 Apr 2025,23 Apr 2025,UNITED AIRLINES         TORONTO,39.55,,,,"ROUTING:    FROM:     TORONTO LESTER B P
TO:       SAN FRANCISCO INTLCARRIER:        AC  CLASS:          00
TICKET NUMBER:  01644906938662          PASSENGER NAME: JIAN      /FIRST CHECKED",UNITED AIRLINES         TORONTO,118-5000 MILLER RD,"RICHMOND
BC",V7B 1H1,CANADA,'AT251130005000010545401'
21 Apr 2025,21 Apr 2025,2403384 ONTARIO LIMITED CALEDON,16.04,,,,,2403384 ONTARIO LIMITED CALEDON,"267 QUEEN ST WEST GROUND
FL","TORONTO
ON",M5V 1Z4,CANADA,'AT251110006000010501757'
21 Apr 2025,22 Apr 2025,TIM HORTONS #3143       TORONTO,7.90,,,,,TIM HORTONS #3143       TORONTO,148 SIMCOE ST,"TORONTO
ON",M5H 3G4,CANADA,'AT251120006000010502193'
20 Apr 2025,21 Apr 2025,AMAZON.CA PRIME MEMBER  AMAZON.CA/PRI,111.87,,,,,AMAZON.CA PRIME MEMBER  AMAZON.CA/PRI,"SUITE 2700
1133 MELVILLE STREET","VANCOUVER
BC",V6E 4E5,CANADA,'AT251110006000010464808'
20 Apr 2025,20 Apr 2025,PAYMENT RECEIVED - THANK YOU,-500.00,,,,,PAYMENT RECEIVED - THANK YOU,,,,,'AT251100003000010006900'
19 Apr 2025,19 Apr 2025,APPLE.COM/BILL          TORONTO,4.51,,,,,APPLE.COM/BILL          TORONTO,120 BREMNER BLVD,"TORONTO
ON",M5J 0A8,CANADA,'AT251090006000010568063'
19 Apr 2025,20 Apr 2025,CANADA WIDE PARKING     TORONTO,16.00,,,,,CANADA WIDE PARKING     TORONTO,262 PROGRESS AVE,"TORONTO
ON",M1P 2Z4,CANADA,'AT251100006000010600054'
19 Apr 2025,21 Apr 2025,EATALY TORONTO EATALY T TORONTO,34.67,,,,,EATALY TORONTO EATALY T TORONTO,MANULIFE CTR 55 BLOOR ST WEST,"TORONTO
ON",M4W 1A6,CANADA,'AT251110006000010463984'
18 Apr 2025,19 Apr 2025,AMZN MKTP CA*5G9SI5433  WWW.AMAZON.CA,40.66,,,,,AMZN MKTP CA*5G9SI5433  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT251090006000010564081'
17 Apr 2025,17 Apr 2025,NETFLIX.COM             866-716-0414,9.03,,,,,NETFLIX.COM             866-716-0414,"1200 WATERFRONT CTR
200 BURRARD ST","VANCOUER
BC",V7X 1T2,CANADA,'AT251070005000010539979'
17 Apr 2025,18 Apr 2025,TIM HORTONS #3143       TORONTO,11.38,,,,,TIM HORTONS #3143       TORONTO,148 SIMCOE ST,"TORONTO
ON",M5H 3G4,CANADA,'AT251080006000010590787'
16 Apr 2025,16 Apr 2025,FELIX HEALTH INC.       TORONTO,315.00,,,,,FELIX HEALTH INC.       TORONTO,80 MITCHELL AVE,"TOROTNO
ON",M6J 1C1,CANADA,'AT251060005000010509562'
16 Apr 2025,17 Apr 2025,HOLY COW STEAK HOUSE 00 TORONTO,24.68,,,,,HOLY COW STEAK HOUSE 00 TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT251070005000010543792'
16 Apr 2025,16 Apr 2025,PAYMENT RECEIVED - THANK YOU,-3480.91,,,,,PAYMENT RECEIVED - THANK YOU,,,,,'AT251060003000010011465'
16 Apr 2025,17 Apr 2025,RABBA FINE FOODS #171   TORONTO,5.36,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT251070005000010540766'
15 Apr 2025,16 Apr 2025,NEW WOK NEW WOK         TORONTO,14.13,,,,,NEW WOK NEW WOK         TORONTO,100 KING ST WEST,"TORONTO
ON",M5X 2A1,CANADA,'AT251060005000010536909'
15 Apr 2025,16 Apr 2025,TIM HORTONS #3143       TORONTO,2.40,,,,,TIM HORTONS #3143       TORONTO,148 SIMCOE ST,"TORONTO
ON",M5H 3G4,CANADA,'AT251060005000010530968'
14 Apr 2025,14 Apr 2025,2403384 ONTARIO LIMITED CALEDON,16.04,,,,,2403384 ONTARIO LIMITED CALEDON,"267 QUEEN ST WEST GROUND
FL","TORONTO
ON",M5V 1Z4,CANADA,'AT251040006000010546200'
14 Apr 2025,16 Apr 2025,ADAFRUIT ELECTRONICS    BROOKLYN,109.73,76.87 USD,,1.42747,,ADAFRUIT ELECTRONICS    BROOKLYN,"168 39TH ST
STE 1905CC","BROOKLYN
NY",11232,UNITED STATES,'AT251060005000010527791'
14 Apr 2025,15 Apr 2025,AMZN MKTP CA*115P23L13  WWW.AMAZON.CA,47.72,,,,,AMZN MKTP CA*115P23L13  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT251050006000010499414'
14 Apr 2025,15 Apr 2025,AMZN MKTP CA*UP16E2I83  WWW.AMAZON.CA,23.73,,,,,AMZN MKTP CA*UP16E2I83  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT251050006000010496406'
14 Apr 2025,15 Apr 2025,REXALL PHARMACY #8141 T TORONTO,94.89,,,,,REXALL PHARMACY #8141 T TORONTO,"UNIT 120
250 UNIVERSITY AVE","TORONTO
ON",M5H 3E5,CANADA,'AT251050006000010540064'
14 Apr 2025,15 Apr 2025,TIM HORTONS #3143       TORONTO,7.90,,,,,TIM HORTONS #3143       TORONTO,148 SIMCOE ST,"TORONTO
ON",M5H 3G4,CANADA,'AT251050006000010495279'
13 Apr 2025,14 Apr 2025,JERSEYVILLE ESSO 0319   JERSEYVILLE,4.51,,,,,JERSEYVILLE ESSO 0319   JERSEYVILLE,"95 FOUNDRY ST
STE 200","MONCTON
NB",E1C 5H7,CANADA,'AT251040006000010538321'
13 Apr 2025,14 Apr 2025,JERSEYVILLE ESSO 0319   JERSEYVILLE,62.48,,,,,JERSEYVILLE ESSO 0319   JERSEYVILLE,"95 FOUNDRY ST
STE 107","MONCTON
NB",E1C 5H7,CANADA,'AT251040006000010537907'
12 Apr 2025,14 Apr 2025,CITY OF TORONTO COURT S TORONTO,172.50,,,,,CITY OF TORONTO COURT S TORONTO,9TH-481 UNIVERSITY AVE,"TORONTO
ON",M5G 2E9,CANADA,'AT251040006000010561474'
12 Apr 2025,12 Apr 2025,GOOGLE *DOW JONES       G.CO/HELPPAY#,48.50,,,,,GOOGLE *DOW JONES       G.CO/HELPPAY#,"SUITE 900
1959 UPPER WATER STREET","HALIFAX
NS",B3J 3N2,CANADA,'AT251020005000010570068'
12 Apr 2025,13 Apr 2025,HENRY'S                 TORONTO,25.98,,,,,HENRY'S                 TORONTO,10 MANITOU DR,"KITCHENER
ON",N2C 2N3,CANADA,'AT251030006000010613775'
12 Apr 2025,13 Apr 2025,IMMIGRATION CANADA      OTTAWA,649.75,,,,,IMMIGRATION CANADA      OTTAWA,"70 CREMAZIE 6TH
FLOOR","GATINEAU
QC",J8Y 3P2,CANADA,'AT251030006000010640300'
12 Apr 2025,13 Apr 2025,KIESWETTER MAZDA SALES  KITCHENER,152.54,,,,,KIESWETTER MAZDA SALES  KITCHENER,"4202 KING ST
EAST","KITCHENER
ON",N2P 2G5,CANADA,'AT251030006000010612858'
12 Apr 2025,13 Apr 2025,LCBO/RAO #0115 WATERLOO WATERLOO,90.30,,,,,LCBO/RAO #0115 WATERLOO WATERLOO,"115 KING ST
NORTH","WATERLOO
ON",N2J 2X7,CANADA,'AT251030006000010623659'
12 Apr 2025,13 Apr 2025,PARKING INVOICE         NORTH YORK,353.00,,,,,PARKING INVOICE         NORTH YORK,100 FLORAL PKWY,"NORTH YORK
ON",M6L 2C5,CANADA,'AT251030006000010647449'
12 Apr 2025,13 Apr 2025,SOBEYS #878 WATERLOO    WATERLOO,33.84,,,,,SOBEYS #878 WATERLOO    WATERLOO,450 COLUMBIA ST WEST,"WATERLOO
ON",N2T 2W1,CANADA,'AT251030006000010623058'
12 Apr 2025,13 Apr 2025,TORONTO RSD - PARKING T TORONTO,95.88,,,,,TORONTO RSD - PARKING T TORONTO,5100 YONGE ST,"NORTH YORK
ON",M2N 5V7,CANADA,'AT251030006000010646744'
11 Apr 2025,12 Apr 2025,HOLY COW STEAK HOUSE 00 TORONTO,24.68,,,,,HOLY COW STEAK HOUSE 00 TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT251020005000010604659'
11 Apr 2025,13 Apr 2025,SOBEYS #649 WATERLOO    WATERLOO,85.70,,,,,SOBEYS #649 WATERLOO    WATERLOO,"94 BRIDGEPORT RD
EAST","WATERLOO
ON",N2J 2J9,CANADA,'AT251030006000010623023'
11 Apr 2025,12 Apr 2025,TIM HORTONS #3143       TORONTO,2.40,,,,,TIM HORTONS #3143       TORONTO,148 SIMCOE ST,"TORONTO
ON",M5H 3G4,CANADA,'AT251020005000010588939'
10 Apr 2025,11 Apr 2025,PIG OUT BBQ 213069331   TORONTO,31.01,,,,,PIG OUT BBQ 213069331   TORONTO,650 SPADINA AVE,"TORONTO
ON",M5S,CANADA,'AT251010005000010546367'
09 Apr 2025,09 Apr 2025,2403384 ONTARIO LIMITED CALEDON,16.04,,,,,2403384 ONTARIO LIMITED CALEDON,"267 QUEEN ST WEST GROUND
FL","TORONTO
ON",M5V 1Z4,CANADA,'AT250990006000010528553'
09 Apr 2025,09 Apr 2025,BUSINESS INSIDER        NEW YORK,16.89,,,,,BUSINESS INSIDER        NEW YORK,"1 LIBERTY PLZ
8TH FL","NEW YORK
NY",10006,UNITED STATES,'AT250990006000010515328'
08 Apr 2025,09 Apr 2025,HOLY COW STEAK HOUSE 00 TORONTO,27.28,,,,,HOLY COW STEAK HOUSE 00 TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT250990006000010484942'
08 Apr 2025,09 Apr 2025,RABBA FINE FOODS #171   TORONTO,2.99,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT250990006000010490802'
08 Apr 2025,10 Apr 2025,REXALL PHARMACY #8141 T TORONTO,71.14,,,,,REXALL PHARMACY #8141 T TORONTO,"UNIT 120
250 UNIVERSITY AVE","TORONTO
ON",M5H 3E5,CANADA,'AT251000006000010534480'
07 Apr 2025,08 Apr 2025,DOORDASHYOUDONYA        DOWNTOWN TORONT,30.35,,,,,DOORDASHYOUDONYA        DOWNTOWN TORONT,"1055 DUNSMUIR ST
SUITE 3000","VANCOUVER
BC",V7X 1K8,CANADA,'AT250980006000010528429'
07 Apr 2025,08 Apr 2025,SZECHUAN EXPRESS 209157 TORONTO,16.89,,,,,SZECHUAN EXPRESS 209157 TORONTO,260 YONGE ST,"TORONTO
ON",M5B 2L9,CANADA,'AT250980006000010532181'
