Date,Date Processed,Description,Amount,Foreign Spend Amount,Commission,Exchange Rate,Additional Information,Merchant,Address,City / Province,Postal Code,Country,Reference
24 Jul 2025,24 Jul 2025,PAYMENT RECEIVED - THANK YOU,-5719.38,,,,,PAYMENT RECEIVED - THANK YOU,,,,,'AT252050003000010013168'
23 Jul 2025,23 Jul 2025,2403384 ONTARIO LIMITED CALEDON,12.99,,,,,2403384 ONTARIO LIMITED CALEDON,"267 QUEEN ST WEST GROUND
FL","TORONTO
ON",M5V 1Z4,CANADA,'AT252040006000010603734'
23 Jul 2025,24 Jul 2025,AMAZON.CA*431N936K3     AMAZON.CA,19.18,,,,,AMAZON.CA*431N936K3     AMAZON.CA,"SUITE 2700
1133 MELVILLE STREET","VANCOUVER
BC",V6E 4E5,CANADA,'AT252050006000010643998'
23 Jul 2025,24 Jul 2025,AMZN MKTP CA*570K12A83  WWW.AMAZON.CA,22.59,,,,,AMZN MKTP CA*570K12A83  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252050006000010600009'
23 Jul 2025,23 Jul 2025,AMZN MKTP CA*OS5ZN4PI3  WWW.AMAZON.CA,29.37,,,,,AMZN MKTP CA*OS5ZN4PI3  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252040006000010600529'
23 Jul 2025,24 Jul 2025,AMZN MKTP CA*Q18ZF5Z43  WWW.AMAZON.CA,54.22,,,,,AMZN MKTP CA*Q18ZF5Z43  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252050006000010642968'
23 Jul 2025,24 Jul 2025,AMZN MKTP CA*WV27Q66Y3  WWW.AMAZON.CA,19.20,,,,,AMZN MKTP CA*WV27Q66Y3  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252050006000010646529'
23 Jul 2025,23 Jul 2025,BEST BUY #977 BBY STORE TORONTO,192.60,,,,,BEST BUY #977 BBY STORE TORONTO,65 DUNDAS ST WEST,"TORONTO
ON",M5G 2C3,CANADA,'AT252040006000010582861'
22 Jul 2025,23 Jul 2025,AMZN MKTP CA*7Z76A7IN3  WWW.AMAZON.CA,29.32,,,,,AMZN MKTP CA*7Z76A7IN3  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252040006000010580304'
22 Jul 2025,23 Jul 2025,AMZN MKTP CA*8I7Z63QZ3  WWW.AMAZON.CA,131.06,,,,,AMZN MKTP CA*8I7Z63QZ3  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252040006000010605450'
22 Jul 2025,23 Jul 2025,AMZN MKTP CA*8T2HG20O3  WWW.AMAZON.CA,15.81,,,,,AMZN MKTP CA*8T2HG20O3  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252040006000010596443'
22 Jul 2025,23 Jul 2025,AMZN MKTP CA*U535T6TB3  WWW.AMAZON.CA,22.59,,,,,AMZN MKTP CA*U535T6TB3  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252040006000010584842'
22 Jul 2025,23 Jul 2025,AMZN MKTP CA*XD8N75Y23  WWW.AMAZON.CA,29.37,,,,,AMZN MKTP CA*XD8N75Y23  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252040006000010584851'
22 Jul 2025,24 Jul 2025,GOOGLE *FITBIT          G.CO/HELPPAY#,14.68,,,,,GOOGLE *FITBIT          G.CO/HELPPAY#,"SUITE 900
1959 UPPER WATER STREET","HALIFAX
NS",B3J 3N2,CANADA,'AT252050006000010619731'
22 Jul 2025,23 Jul 2025,HEY I AM YOGOST 001     TORONTO,10.11,,,,,HEY I AM YOGOST 001     TORONTO,674 YONGE ST,"TORONTO
ON",M4Y 2A6,CANADA,'AT252040006000010589510'
21 Jul 2025,22 Jul 2025,AMZN MKTP CA*NT0M11KT3  WWW.AMAZON.CA,27.11,,,,,AMZN MKTP CA*NT0M11KT3  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252030005000010599477'
21 Jul 2025,22 Jul 2025,APPLE.COM/BILL          TORONTO,19.20,,,,,APPLE.COM/BILL          TORONTO,120 BREMNER BLVD,"TORONTO
ON",M5J 0A8,CANADA,'AT252030005000010625644'
21 Jul 2025,22 Jul 2025,NEW WOK NEW WOK         TORONTO,18.02,,,,,NEW WOK NEW WOK         TORONTO,100 KING ST WEST,"TORONTO
ON",M5X 2A1,CANADA,'AT252030005000010615376'
21 Jul 2025,22 Jul 2025,TIM HORTONS #3143       TORONTO,2.40,,,,,TIM HORTONS #3143       TORONTO,148 SIMCOE ST,"TORONTO
ON",M5H 3G4,CANADA,'AT252030005000010593176'
20 Jul 2025,21 Jul 2025,AMAZON.CA*222192J43     AMAZON.CA,90.38,,,,,AMAZON.CA*222192J43     AMAZON.CA,"SUITE 2700
1133 MELVILLE STREET","VANCOUVER
BC",V6E 4E5,CANADA,'AT252020006000010627737'
20 Jul 2025,21 Jul 2025,AMZN MKTP CA*KV6RX2DD3  WWW.AMAZON.CA,160.38,,,,,AMZN MKTP CA*KV6RX2DD3  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT252020006000010627877'
19 Jul 2025,19 Jul 2025,APPLE.COM/BILL          TORONTO,4.51,,,,,APPLE.COM/BILL          TORONTO,120 BREMNER BLVD,"TORONTO
ON",M5J 0A8,CANADA,'AT252000006000010645725'
19 Jul 2025,20 Jul 2025,ESSO CIRCLE K 0302      TORONTO,68.68,,,,,ESSO CIRCLE K 0302      TORONTO,"95 FOUNDRY ST
STE 107","MONCTON
NB",E1C 5H7,CANADA,'AT252010006000010728926'
19 Jul 2025,20 Jul 2025,UNCLE TETSU CANADA 2080 TORONTO,7.80,,,,,UNCLE TETSU CANADA 2080 TORONTO,595 BAY ST,"TORONTO
ON",M5G 2C2,CANADA,'AT252010006000010685071'
18 Jul 2025,19 Jul 2025,AMAZON.CA*P86QY1153     AMAZON.CA,45.19,,,,,AMAZON.CA*P86QY1153     AMAZON.CA,"SUITE 2700
1133 MELVILLE STREET","VANCOUVER
BC",V6E 4E5,CANADA,'AT252000006000010664659'
18 Jul 2025,19 Jul 2025,GYRO MAZDA 00-080432223 EAST YORK,679.75,,,,,GYRO MAZDA 00-080432223 EAST YORK,139 LAIRD DR,"EAST YORK
ON",M4G 3V6,CANADA,'AT252000006000010687483'
18 Jul 2025,19 Jul 2025,MAD RADISH LEASIDE 2130 TORONTO,18.59,,,,,MAD RADISH LEASIDE 2130 TORONTO,"45 WICKSTEED AVE
UNIT B6","TORONTO
ON",M4G 4H9,CANADA,'AT252000006000010683286'
17 Jul 2025,17 Jul 2025,AMAZON.CA*IK6J74ZQ3     AMAZON.CA,45.19,,,,,AMAZON.CA*IK6J74ZQ3     AMAZON.CA,"SUITE 2700
1133 MELVILLE STREET","VANCOUVER
BC",V6E 4E5,CANADA,'AT251980006000010648472'
17 Jul 2025,18 Jul 2025,AMZN MKTP CA*U69YU8463  WWW.AMAZON.CA,29.37,,,,,AMZN MKTP CA*U69YU8463  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT251990006000010639251'
17 Jul 2025,18 Jul 2025,DHL EXPRESS ADC QC      905-861-3540,29.62,,,,,DHL EXPRESS ADC QC      905-861-3540,18 PARKSHORE DR,"BRAMPTON
ON",L6T 5M1,CANADA,'AT251990006000010622911'
17 Jul 2025,18 Jul 2025,DHL EXPRESS ADC QC      905-861-3540,84.36,,,,,DHL EXPRESS ADC QC      905-861-3540,18 PARKSHORE DR,"BRAMPTON
ON",L6T 5M1,CANADA,'AT251990006000010622910'
17 Jul 2025,17 Jul 2025,NETFLIX.COM             844-505-2993,9.03,,,,,NETFLIX.COM             844-505-2993,"1200 WATERFRONT CTR
200 BURRARD ST","VANCOUER
BC",V7X 1T2,CANADA,'AT251980006000010605267'
16 Jul 2025,17 Jul 2025,HOLY COW STEAK HOUSE 00 TORONTO,24.68,,,,,HOLY COW STEAK HOUSE 00 TORONTO,254 QUEEN ST WEST,"TORONTO
ON",M5V 1Z8,CANADA,'AT251980006000010616127'
16 Jul 2025,17 Jul 2025,RABBA FINE FOODS #171   TORONTO,5.99,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT251980006000010653952'
16 Jul 2025,16 Jul 2025,RABBA FINE FOODS #171   TORONTO,5.99,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT251970006000010597249'
15 Jul 2025,16 Jul 2025,ADAFRUIT ELECTRONICS    BROOKLYN,113.27,80.51 USD,,1.40691,,ADAFRUIT ELECTRONICS    BROOKLYN,"168 39TH ST
STE 1905CC","BROOKLYN
NY",11232,UNITED STATES,'AT251970006000010600005'
15 Jul 2025,16 Jul 2025,ADAFRUIT ELECTRONICS    BROOKLYN,545.47,387.71 USD,,1.4069,,ADAFRUIT ELECTRONICS    BROOKLYN,"168 39TH ST
STE 1905CC","BROOKLYN
NY",11232,UNITED STATES,'AT251970006000010600001'
15 Jul 2025,16 Jul 2025,AMZN MKTP CA*773S360Q3  WWW.AMAZON.CA,24.85,,,,,AMZN MKTP CA*773S360Q3  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT251970006000010613251'
15 Jul 2025,16 Jul 2025,CHIPOTLE 1776           TORONTO,13.84,,,,,CHIPOTLE 1776           TORONTO,"123 FRONT ST WEST
UNIT 103","TORONTO
ON",M5J 2M2,CANADA,'AT251970006000010607039'
15 Jul 2025,16 Jul 2025,HOMETOWN ROAD 001       TORONTO,22.94,,,,,HOMETOWN ROAD 001       TORONTO,66 WELLINGTON ST WEST,"TORONTO
ON",M5K 1A1,CANADA,'AT251970006000010605421'
15 Jul 2025,16 Jul 2025,TIM HORTONS #2253       TORONTO,2.40,,,,,TIM HORTONS #2253       TORONTO,55 YORK ST,"TORONTO
ON",M5J 1R7,CANADA,'AT251970006000010607348'
14 Jul 2025,14 Jul 2025,AMAZON.CA*NR6TO00A1     AMAZON.CA,45.19,,,,,AMAZON.CA*NR6TO00A1     AMAZON.CA,"SUITE 2700
1133 MELVILLE STREET","VANCOUVER
BC",V6E 4E5,CANADA,'AT251950006000010651906'
14 Jul 2025,15 Jul 2025,AMZN MKTP CA*AS8DK1IL3  WWW.AMAZON.CA,156.10,,,,,AMZN MKTP CA*AS8DK1IL3  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT251960006000010624320'
14 Jul 2025,15 Jul 2025,MUAY THAI SPORT BAR TOR TORONTO,28.59,,,,,MUAY THAI SPORT BAR TOR TORONTO,325 QUEEN ST WEST,"TORONTO
ON",M5V 2A4,CANADA,'AT251960006000010594531'
14 Jul 2025,15 Jul 2025,WWW.PISHOP.CA           NEPEAN,594.52,,,,,WWW.PISHOP.CA           NEPEAN,9 190 COLONNADE RD,"NEPEAN
ON",K2E 7J5,CANADA,'AT251960006000010598145'
13 Jul 2025,14 Jul 2025,AMZN MKTP CA*7502X7463  WWW.AMAZON.CA,37.53,,,,,AMZN MKTP CA*7502X7463  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT251950006000010666445'
13 Jul 2025,15 Jul 2025,CANADIAN TIRE #143      OAKVILLE,42.92,,,,,CANADIAN TIRE #143      OAKVILLE,3475 SUPERIOR COURT,"OAKVILLE
ON",L6L 0C6,CANADA,'AT251960006000010591139'
13 Jul 2025,15 Jul 2025,MCDONALD'S #16713       ANCASTER,9.71,,,,,MCDONALD'S #16713       ANCASTER,WAL-MART 1051 HWY 53 WEST,"ANCASTER
ON",L9G 3K9,CANADA,'AT251960006000010583313'
13 Jul 2025,14 Jul 2025,TIM HORTONS #3143       TORONTO,5.51,,,,,TIM HORTONS #3143       TORONTO,148 SIMCOE ST,"TORONTO
ON",M5H 3G4,CANADA,'AT251950006000010640817'
12 Jul 2025,14 Jul 2025,CANADIAN TIRE #600      TORONTO,73.42,,,,,CANADIAN TIRE #600      TORONTO,3475 SUPERIOR COURT,"OAKVILLE
ON",L6L 0C6,CANADA,'AT251950006000010637706'
12 Jul 2025,14 Jul 2025,CANADIAN TIRE STORE #62 TORONTO,113.38,,,,,CANADIAN TIRE STORE #62 TORONTO,3475 SUPERIOR COURT,"OAKVILLE
ON",L6L 0C6,CANADA,'AT251950006000010637761'
12 Jul 2025,12 Jul 2025,GOOGLE *DOW JONES       G.CO/HELPPAY#,48.50,,,,,GOOGLE *DOW JONES       G.CO/HELPPAY#,"SUITE 900
1959 UPPER WATER STREET","HALIFAX
NS",B3J 3N2,CANADA,'AT251930006000010705752'
12 Jul 2025,13 Jul 2025,LONGOS LIBERTY VILLAGE  TORONTO,34.33,,,,,LONGOS LIBERTY VILLAGE  TORONTO,1100 KING ST WEST,"TORONTO
ON",M6K 1E6,CANADA,'AT251940006000010726834'
12 Jul 2025,13 Jul 2025,TIM HORTONS #3143       TORONTO,2.40,,,,,TIM HORTONS #3143       TORONTO,148 SIMCOE ST,"TORONTO
ON",M5H 3G4,CANADA,'AT251940006000010704550'
11 Jul 2025,12 Jul 2025,AMZN MKTP CA*J46VN3O03  WWW.AMAZON.CA,168.37,,,,,AMZN MKTP CA*J46VN3O03  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT251930006000010705765'
11 Jul 2025,12 Jul 2025,AMZN MKTP CA*NR3HQ8OL0  WWW.AMAZON.CA,35.58,,,,,AMZN MKTP CA*NR3HQ8OL0  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT251930006000010728484'
11 Jul 2025,12 Jul 2025,CHICHA SAN CHEN 001     TORONTO,10.11,,,,,CHICHA SAN CHEN 001     TORONTO,SUITE MAIN 60 HURON ST,"TORONTO
ON",M5T 2A5,CANADA,'AT251930006000010766466'
11 Jul 2025,12 Jul 2025,NEW WOK NEW WOK         TORONTO,18.02,,,,,NEW WOK NEW WOK         TORONTO,100 KING ST WEST,"TORONTO
ON",M5X 2A1,CANADA,'AT251930006000010719246'
11 Jul 2025,12 Jul 2025,RABBA FINE FOODS #171   TORONTO,5.79,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT251930006000010706170'
10 Jul 2025,10 Jul 2025,2403384 ONTARIO LIMITED CALEDON,12.99,,,,,2403384 ONTARIO LIMITED CALEDON,"267 QUEEN ST WEST GROUND
FL","TORONTO
ON",M5V 1Z4,CANADA,'AT251910006000010645460'
10 Jul 2025,10 Jul 2025,"CURSOR, AI POWERED IDE  NEW YORK",28.10,20.00 USD,,1.405,,"CURSOR, AI POWERED IDE  NEW YORK","2261 MARKET ST
STE 86466","SAN FRANCISCO
CA",94114,UNITED STATES,'AT251910006000010668231'
10 Jul 2025,11 Jul 2025,DKC DIGI-KEY CORP       218-681-6674,310.46,,,,,DKC DIGI-KEY CORP       218-681-6674,701 BRKS AVE SOUTH,"THIEF RIVER FALLS
MN",56701,UNITED STATES,'AT251920006000010707513'
09 Jul 2025,10 Jul 2025,MUAY THAI SPORT BAR TOR TORONTO,29.33,,,,,MUAY THAI SPORT BAR TOR TORONTO,325 QUEEN ST WEST,"TORONTO
ON",M5V 2A4,CANADA,'AT251910006000010673353'
08 Jul 2025,10 Jul 2025,ESSO CIRCLE K 0302      MARKHAM,60.69,,,,,ESSO CIRCLE K 0302      MARKHAM,"95 FOUNDRY ST
STE 107","MONCTON
NB",E1C 5H7,CANADA,'AT251910006000010678600'
08 Jul 2025,08 Jul 2025,PADDLE.NET* TABLEPLUS   LONDON,156.11,111.87 USD,,1.39546,,PADDLE.NET* TABLEPLUS   LONDON,70 WILSON STREET,"LONDON
ENG",EC2A 2DB,UNITED KINGDOM OF GB AND NI,'AT251880005000010642890'
08 Jul 2025,09 Jul 2025,RABBA FINE FOODS #171   TORONTO,8.59,,,,,RABBA FINE FOODS #171   TORONTO,126 SIMCOE ST,"TORONTO
ON",M5H 4E6,CANADA,'AT251900006000010648659'
08 Jul 2025,09 Jul 2025,TIM HORTONS #3143       TORONTO,5.51,,,,,TIM HORTONS #3143       TORONTO,148 SIMCOE ST,"TORONTO
ON",M5H 3G4,CANADA,'AT251900006000010659167'
07 Jul 2025,08 Jul 2025,AMZN MKTP CA*NL5KN5NF0  WWW.AMAZON.CA,37.50,,,,,AMZN MKTP CA*NL5KN5NF0  WWW.AMAZON.CA,181 BAY ST,"TORONTO
ON",M5J 2T3,CANADA,'AT251890006000010617922'
